episode|worker_id|eplen|score|ts
0|0|15|15.0|2024-03-21 12:48:08.120376
1|0|24|24.0|2024-03-21 12:48:09.262005
2|1|46|46.0|2024-03-21 12:48:09.594802
3|0|18|18.0|2024-03-21 12:48:10.117624
4|1|13|13.0|2024-03-21 12:48:10.213355
5|0|12|12.0|2024-03-21 12:48:10.688469
6|1|14|14.0|2024-03-21 12:48:10.878193
7|0|19|19.0|2024-03-21 12:48:11.590585
8|1|15|15.0|2024-03-21 12:48:11.591755
9|1|15|15.0|2024-03-21 12:48:12.305535
10|0|26|26.0|2024-03-21 12:48:12.836553
11|0|10|10.0|2024-03-21 12:48:13.313811
12|1|23|23.0|2024-03-21 12:48:13.409236
13|0|11|11.0|2024-03-21 12:48:13.840179
14|0|15|15.0|2024-03-21 12:48:14.558347
15|1|33|33.0|2024-03-21 12:48:14.985785
16|0|20|20.0|2024-03-21 12:48:15.507608
17|1|11|11.0|2024-03-21 12:48:15.508856
18|1|15|15.0|2024-03-21 12:48:16.227750
19|0|16|16.0|2024-03-21 12:48:16.275570
20|1|9|9.0|2024-03-21 12:48:16.655100
21|0|13|13.0|2024-03-21 12:48:16.893624
22|1|15|15.0|2024-03-21 12:48:17.368283
23|0|16|16.0|2024-03-21 12:48:17.654096
24|1|11|11.0|2024-03-21 12:48:17.892141
25|0|19|19.0|2024-03-21 12:48:18.555502
26|1|22|22.0|2024-03-21 12:48:18.934623
27|0|11|11.0|2024-03-21 12:48:19.079074
28|0|12|12.0|2024-03-21 12:48:52.232640
29|1|15|15.0|2024-03-21 12:48:52.234093
30|1|22|22.0|2024-03-21 12:48:53.285961
31|0|24|24.0|2024-03-21 12:48:53.382582
32|1|11|11.0|2024-03-21 12:48:53.818672
33|0|13|13.0|2024-03-21 12:48:54.010772
34|1|23|23.0|2024-03-21 12:48:54.921626
35|0|24|24.0|2024-03-21 12:48:55.161404
36|1|12|12.0|2024-03-21 12:48:55.497176
37|1|14|14.0|2024-03-21 12:48:56.168816
38|0|24|24.0|2024-03-21 12:48:56.313097
39|1|10|10.0|2024-03-21 12:48:56.652327
40|0|13|13.0|2024-03-21 12:48:56.940696
41|1|18|18.0|2024-03-21 12:48:57.517301
42|0|22|22.0|2024-03-21 12:48:57.997514
43|1|12|12.0|2024-03-21 12:48:58.094243
44|0|10|10.0|2024-03-21 12:48:58.482293
45|1|15|15.0|2024-03-21 12:48:58.819210
46|0|10|10.0|2024-03-21 12:48:58.964042
47|1|18|18.0|2024-03-21 12:48:59.684502
48|1|12|12.0|2024-03-21 12:49:00.261238
49|0|33|33.0|2024-03-21 12:49:00.550598
50|1|10|10.0|2024-03-21 12:49:00.743460
51|0|15|15.0|2024-03-21 12:49:01.271058
52|1|13|13.0|2024-03-21 12:49:01.372353
53|0|14|14.0|2024-03-21 12:49:01.947933
54|1|14|14.0|2024-03-21 12:49:02.045012
55|1|19|19.0|2024-03-21 12:49:02.958625
56|0|26|26.0|2024-03-21 12:49:03.199224
57|1|21|21.0|2024-03-21 12:49:35.858665
58|0|17|17.0|2024-03-21 12:49:35.907927
59|1|13|13.0|2024-03-21 12:49:36.485556
60|0|18|18.0|2024-03-21 12:49:36.774084
61|0|10|10.0|2024-03-21 12:49:37.255330
62|1|26|26.0|2024-03-21 12:49:37.736406
63|0|16|16.0|2024-03-21 12:49:38.025129
64|1|14|14.0|2024-03-21 12:49:38.410352
65|0|17|17.0|2024-03-21 12:49:38.843506
66|1|10|10.0|2024-03-21 12:49:38.892413
67|0|11|11.0|2024-03-21 12:49:39.373529
68|1|14|14.0|2024-03-21 12:49:39.566016
69|0|12|12.0|2024-03-21 12:49:39.957923
70|0|10|10.0|2024-03-21 12:49:40.439401
71|1|24|24.0|2024-03-21 12:49:40.728176
72|0|14|14.0|2024-03-21 12:49:41.112692
