episode|worker_id|eplen|score|ts
0|0|22|22.0|2024-05-23 23:16:12.664884
1|1|32|32.0|2024-05-23 23:16:13.501155
2|0|16|16.0|2024-05-23 23:16:14.065892
3|1|13|13.0|2024-05-23 23:16:14.767456
4|0|30|30.0|2024-05-23 23:16:16.556511
5|1|35|35.0|2024-05-23 23:16:17.647307
6|0|27|27.0|2024-05-23 23:16:18.951233
7|1|31|31.0|2024-05-23 23:16:19.984114
8|0|19|19.0|2024-05-23 23:16:20.209108
9|1|25|25.0|2024-05-23 23:16:21.977912
10|0|33|33.0|2024-05-23 23:16:22.865429
11|1|24|24.0|2024-05-23 23:16:23.917986
12|0|23|23.0|2024-05-23 23:16:24.692801
13|1|19|19.0|2024-05-23 23:16:25.306654
14|0|13|13.0|2024-05-23 23:16:25.697443
15|1|15|15.0|2024-05-23 23:16:26.534228
16|0|16|16.0|2024-05-23 23:16:27.019364
17|0|18|18.0|2024-05-23 23:16:28.531395
18|1|45|45.0|2024-05-23 23:16:30.205153
19|0|31|31.0|2024-05-23 23:16:30.836772
20|1|15|15.0|2024-05-23 23:16:31.342217
21|1|11|11.0|2024-05-23 23:16:32.109787
22|0|24|24.0|2024-05-23 23:16:32.790020
23|0|15|15.0|2024-05-23 23:16:34.003463
24|1|24|24.0|2024-05-23 23:16:34.159770
25|0|10|10.0|2024-05-23 23:16:35.039515
26|0|15|15.0|2024-05-23 23:16:36.178285
27|1|29|29.0|2024-05-23 23:16:36.629691
28|0|16|16.0|2024-05-23 23:16:37.557546
29|1|12|12.0|2024-05-23 23:16:37.745323
30|1|11|11.0|2024-05-23 23:16:38.599793
31|0|21|21.0|2024-05-23 23:16:39.245874
32|1|15|15.0|2024-05-23 23:16:39.778095
33|1|14|14.0|2024-05-23 23:16:40.878698
34|0|23|23.0|2024-05-23 23:16:41.017170
35|0|13|13.0|2024-05-23 23:16:41.989509
36|1|23|23.0|2024-05-23 23:16:42.529689
37|0|12|12.0|2024-05-23 23:16:42.839380
