episode|worker_id|eplen|score|ts
0|0|13|13.0|2024-03-20 15:46:39.350742
1|1|17|17.0|2024-03-20 15:46:39.587420
2|0|11|11.0|2024-03-20 15:46:40.000696
3|1|11|11.0|2024-03-20 15:46:40.240336
4|0|11|11.0|2024-03-20 15:46:40.645217
5|1|11|11.0|2024-03-20 15:46:40.875732
6|0|15|15.0|2024-03-20 15:46:41.501584
7|1|18|18.0|2024-03-20 15:46:41.914426
8|0|10|10.0|2024-03-20 15:46:42.084719
9|1|10|10.0|2024-03-20 15:46:42.501560
10|0|14|14.0|2024-03-20 15:46:42.925520
11|1|12|12.0|2024-03-20 15:46:43.212007
12|0|12|12.0|2024-03-20 15:46:43.631361
13|1|11|11.0|2024-03-20 15:46:43.888087
14|1|9|9.0|2024-03-20 15:46:44.480462
15|0|20|20.0|2024-03-20 15:46:44.937472
16|1|9|9.0|2024-03-20 15:46:45.071861
17|0|11|11.0|2024-03-20 15:46:45.652682
18|1|10|10.0|2024-03-20 15:46:45.717790
19|0|11|11.0|2024-03-20 15:46:46.363395
20|1|11|11.0|2024-03-20 15:46:46.430806
21|0|16|16.0|2024-03-20 15:46:47.374873
22|1|22|22.0|2024-03-20 15:46:47.815707
23|0|21|21.0|2024-03-20 15:46:48.707665
24|1|22|22.0|2024-03-20 15:46:49.242670
25|1|10|10.0|2024-03-20 15:46:49.962358
26|0|26|26.0|2024-03-20 15:46:50.522342
27|1|12|12.0|2024-03-20 15:46:50.821733
28|0|9|9.0|2024-03-20 15:46:51.157560
29|1|19|19.0|2024-03-20 15:46:52.126631
30|0|24|24.0|2024-03-20 15:46:52.755407
31|1|18|18.0|2024-03-20 15:46:53.319852
32|0|14|14.0|2024-03-20 15:46:53.723207
33|0|19|19.0|2024-03-20 15:47:46.059232
34|1|33|33.0|2024-03-20 15:47:46.522260
35|1|14|14.0|2024-03-20 15:47:47.325803
36|0|26|26.0|2024-03-20 15:47:47.561806
37|1|11|11.0|2024-03-20 15:47:47.965838
38|0|14|14.0|2024-03-20 15:47:48.381169
39|1|11|11.0|2024-03-20 15:47:48.639362
40|0|13|13.0|2024-03-20 15:47:49.192571
41|1|14|14.0|2024-03-20 15:47:49.495788
42|0|17|17.0|2024-03-20 15:47:50.234024
43|1|12|12.0|2024-03-20 15:47:50.235882
44|1|15|15.0|2024-03-20 15:47:51.170518
45|1|12|12.0|2024-03-20 15:47:51.894869
46|0|40|40.0|2024-03-20 15:47:52.721338
47|1|14|14.0|2024-03-20 15:47:52.789196
48|0|14|14.0|2024-03-20 15:47:53.610309
49|0|17|17.0|2024-03-20 15:47:54.658182
50|1|44|44.0|2024-03-20 15:47:55.491841
51|0|22|22.0|2024-03-20 15:47:55.958789
52|1|14|14.0|2024-03-20 15:47:56.325852
53|0|9|9.0|2024-03-20 15:47:56.519436
54|1|13|13.0|2024-03-20 15:47:57.122382
55|1|14|14.0|2024-03-20 15:47:57.989912
56|0|26|26.0|2024-03-20 15:47:58.126667
57|1|11|11.0|2024-03-20 15:47:58.693674
58|0|17|17.0|2024-03-20 15:47:59.167254
59|1|14|14.0|2024-03-20 15:47:59.525693
60|0|12|12.0|2024-03-20 15:47:59.874700
61|1|15|15.0|2024-03-20 15:48:00.387551
62|0|23|23.0|2024-03-20 15:48:50.028952
63|1|16|16.0|2024-03-20 15:48:50.178548
64|0|12|12.0|2024-03-20 15:48:50.868401
65|1|16|16.0|2024-03-20 15:48:51.271763
66|0|12|12.0|2024-03-20 15:48:51.673697
67|1|10|10.0|2024-03-20 15:48:51.948759
68|0|9|9.0|2024-03-20 15:48:52.291062
69|0|21|21.0|2024-03-20 15:48:53.668237
70|1|27|27.0|2024-03-20 15:48:53.731556
71|0|14|14.0|2024-03-20 15:48:54.540907
72|1|23|23.0|2024-03-20 15:48:55.204792
73|0|17|17.0|2024-03-20 15:48:55.655290
