episode|worker_id|eplen|score|ts
0|0|43|-7.339999999999993|2024-06-04 16:08:43.900511
1|0|100|-13.869999999999981|2024-06-04 16:09:39.194521
2|0|17|-3.1199999999999974|2024-06-04 16:09:48.552078
3|0|28|-2.2399999999999975|2024-06-04 16:10:03.362199
4|0|72|-6.639999999999996|2024-06-04 16:10:41.497211
5|0|5|0.96|2024-06-04 16:10:44.787779
6|0|100|-13.869999999999983|2024-06-04 16:11:38.018705
7|0|100|-28.72000000000006|2024-06-04 16:12:31.799401
8|0|55|-3.499999999999991|2024-06-04 16:13:02.052894
9|0|100|-17.829999999999984|2024-06-04 16:13:55.366457
10|0|26|-0.24|2024-06-04 16:14:09.917679
11|0|8|-0.06000000000000005|2024-06-04 16:14:14.255080
12|0|66|-6.579999999999988|2024-06-04 18:21:23.185169
13|0|100|-20.79999999999999|2024-06-04 18:22:34.588413
14|0|71|-11.579999999999988|2024-06-04 18:23:23.797540
15|0|100|-14.859999999999982|2024-06-04 18:24:35.884381
16|0|48|-2.4399999999999946|2024-06-04 18:25:10.333532
17|0|20|-4.139999999999997|2024-06-04 18:25:25.084665
18|0|100|-16.839999999999986|2024-06-04 18:26:35.115593
19|0|14|-0.1200000000000001|2024-06-04 18:26:47.452276
20|0|100|-18.819999999999997|2024-06-04 18:27:59.133679
21|0|100|-12.879999999999981|2024-06-04 19:51:11.598205
22|0|100|-22.780000000000037|2024-06-04 19:52:22.892170
23|0|80|-10.679999999999987|2024-06-04 19:53:21.421550
24|0|100|-22.78000000000004|2024-06-04 19:54:33.867676
25|0|18|-8.079999999999998|2024-06-04 19:54:45.820730
26|0|80|-14.639999999999988|2024-06-04 19:55:47.301929
27|0|100|-9.909999999999982|2024-06-04 19:57:01.026848
28|0|100|-15.849999999999982|2024-06-04 19:58:16.457648
29|0|14|-4.079999999999998|2024-06-04 19:58:25.574099
31|0|9|0.92|2024-06-04 20:17:37.992355
32|0|20|-2.1599999999999966|2024-06-04 20:17:48.899060
33|0|22|-8.119999999999997|2024-06-04 20:18:01.007731
34|0|11|-1.0799999999999992|2024-06-04 20:18:06.964465
35|0|96|-10.83999999999999|2024-06-04 20:18:59.675078
36|0|100|-23.770000000000067|2024-06-04 20:19:53.981416
37|0|8|-0.06000000000000005|2024-06-04 20:19:58.359442
38|0|21|-5.139999999999997|2024-06-04 20:20:09.713101
39|0|29|-3.2399999999999958|2024-06-04 20:20:25.603699
40|0|93|-7.839999999999982|2024-06-04 20:21:16.956566
41|0|43|-7.339999999999993|2024-06-04 20:21:40.216060
42|0|59|-9.47999999999999|2024-06-04 20:22:11.733095
43|0|25|-1.2199999999999962|2024-06-04 20:22:25.429864
44|0|23|-11.099999999999998|2024-06-04 20:22:37.812148
45|0|29|-3.2399999999999975|2024-06-04 20:22:53.891424
46|0|100|-7.92999999999998|2024-06-04 21:55:27.443409
47|0|10|-0.08000000000000007|2024-06-04 21:55:33.538203
48|0|100|-13.869999999999985|2024-06-04 21:56:36.996751
49|0|14|-0.1200000000000001|2024-06-04 21:56:45.609477
50|0|68|-10.55999999999999|2024-06-04 21:57:27.903814
51|0|100|-21.790000000000035|2024-06-04 21:58:31.229753
52|0|100|-19.809999999999995|2024-06-04 21:59:34.140917
53|0|100|-19.81000000000006|2024-06-04 22:00:35.040491
54|0|6|-0.040000000000000036|2024-06-04 22:00:39.307841
55|0|100|-31.69000000000005|2024-06-04 22:01:41.174277
56|0|100|-14.859999999999987|2024-06-04 23:03:23.884098
57|0|62|-10.499999999999991|2024-06-04 23:04:04.618543
58|0|10|-0.08000000000000007|2024-06-04 23:04:10.432469
59|0|7|-1.0399999999999991|2024-06-04 23:04:15.149123
60|0|50|-8.399999999999995|2024-06-04 23:04:51.195222
61|0|14|-0.1200000000000001|2024-06-04 23:05:00.588230
62|0|34|-4.279999999999996|2024-06-04 23:05:22.576937
63|0|11|0.9|2024-06-04 23:05:30.413558
64|0|15|0.86|2024-06-04 23:05:39.577313
65|0|18|-2.139999999999998|2024-06-04 23:05:53.338445
66|0|10|-0.08000000000000007|2024-06-04 23:05:59.392133
67|0|80|-10.679999999999986|2024-06-04 23:06:52.762132
68|0|11|-3.0599999999999996|2024-06-04 23:06:59.493039
69|0|47|-5.3999999999999915|2024-06-04 23:07:29.406374
70|0|16|-2.1199999999999974|2024-06-04 23:07:43.017743
71|0|6|-0.040000000000000036|2024-06-04 23:07:46.824065
72|0|7|-1.0399999999999991|2024-06-04 23:07:51.925147
73|0|14|-2.099999999999998|2024-06-04 23:08:01.474012
74|0|60|-16.419999999999998|2024-06-04 23:08:42.645169
75|0|24|-6.159999999999997|2024-06-04 23:08:59.973751
76|0|16|-2.119999999999998|2024-06-04 23:09:10.265586
77|0|13|-5.059999999999999|2024-06-04 23:09:19.158821
78|0|9|0.92|2024-06-04 23:09:25.825893
79|0|41|-13.259999999999994|2024-06-04 23:09:52.867810
80|0|100|-28.72000000000002|2024-06-05 00:11:55.995787
81|0|15|-5.079999999999998|2024-06-05 00:12:05.181230
82|0|20|-2.1599999999999966|2024-06-05 00:12:18.098839
83|0|100|-17.830000000000013|2024-06-05 00:13:22.584299
84|0|100|-14.859999999999982|2024-06-05 00:14:26.413876
85|0|47|-9.359999999999994|2024-06-05 00:14:59.056054
86|0|10|-0.08000000000000007|2024-06-05 00:15:06.053724
87|0|9|0.92|2024-06-05 00:15:12.281215
88|0|100|-8.919999999999982|2024-06-05 00:16:16.381745
89|0|19|-1.1599999999999984|2024-06-05 00:16:27.280025
90|0|17|-1.1399999999999988|2024-06-05 00:16:39.816073
91|0|100|-19.81|2024-06-05 00:17:43.978002
92|0|100|-25.750000000000046|2024-06-05 01:18:13.469861
93|0|5|0.96|2024-06-05 01:18:16.510317
94|0|100|-24.760000000000016|2024-06-05 01:19:23.920259
95|0|100|-7.929999999999984|2024-06-05 01:20:31.509118
96|0|100|-18.82000000000002|2024-06-05 01:21:37.609044
97|0|100|-26.740000000000027|2024-06-05 01:22:43.751026
98|0|13|-1.0999999999999996|2024-06-05 01:22:51.976280
99|0|100|-11.889999999999992|2024-06-05 01:23:58.216026
100|0|10|-0.08000000000000007|2024-06-05 01:24:06.662007
101|0|26|-2.2199999999999958|2024-06-05 01:24:23.558329
102|0|100|-22.78000000000001|2024-06-05 01:25:30.564457
103|0|10|-0.08000000000000007|2024-06-05 02:24:27.729534
104|0|100|-11.889999999999981|2024-06-05 02:25:27.762895
105|0|100|-22.780000000000044|2024-06-05 02:26:30.313373
106|0|100|-26.740000000000013|2024-06-05 02:27:31.445497
107|0|44|-4.379999999999992|2024-06-05 02:27:58.031443
108|0|8|-2.04|2024-06-05 02:28:02.665539
109|0|14|-0.1200000000000001|2024-06-05 02:28:10.987110
110|0|5|0.96|2024-06-05 02:28:15.813310
111|0|8|-0.06000000000000005|2024-06-05 02:28:20.463023
112|0|23|-1.199999999999998|2024-06-05 02:28:34.094444
113|0|12|-0.10000000000000009|2024-06-05 02:28:41.269874
114|0|7|0.94|2024-06-05 02:28:45.565405
115|0|9|-3.039999999999999|2024-06-05 02:28:52.086130
116|0|100|-15.849999999999982|2024-06-05 02:29:55.646144
117|0|100|-17.82999999999999|2024-06-05 02:30:59.171684
118|0|100|-20.80000000000005|2024-06-05 03:31:13.105643
119|0|100|-21.790000000000017|2024-06-05 03:32:18.089680
120|0|100|-19.810000000000002|2024-06-05 03:33:27.893014
121|0|100|-11.88999999999999|2024-06-05 03:34:32.357522
122|0|16|-2.1199999999999988|2024-06-05 03:34:41.289723
123|0|12|-2.0799999999999987|2024-06-05 03:34:49.482007
124|0|20|-0.18000000000000016|2024-06-05 03:35:01.686067
125|0|100|-15.849999999999987|2024-06-05 03:36:07.047112
126|0|100|-36.64000000000001|2024-06-05 03:37:11.451145
127|0|26|-2.2199999999999953|2024-06-05 03:37:28.086857
128|0|100|-15.849999999999985|2024-06-05 04:37:49.627497
129|0|9|0.92|2024-06-05 04:37:56.008567
130|0|29|-1.259999999999998|2024-06-05 04:38:17.109472
131|0|100|-4.959999999999985|2024-06-05 04:39:21.706876
132|0|13|-1.0999999999999983|2024-06-05 04:39:29.351004
133|0|100|-4.9599999999999955|2024-06-05 04:40:33.359968
134|0|18|-0.16000000000000014|2024-06-05 04:40:45.209435
135|0|28|-4.219999999999996|2024-06-05 04:41:04.186119
136|0|28|-0.26|2024-06-05 04:41:21.729567
137|0|5|0.96|2024-06-05 04:41:25.196567
138|0|10|-0.08000000000000007|2024-06-05 04:41:32.202791
139|0|9|-1.0599999999999987|2024-06-05 04:41:37.160912
140|0|100|-15.84999999999999|2024-06-05 04:42:42.655430
141|0|100|-8.91999999999998|2024-06-05 04:43:47.151903
142|0|94|-4.879999999999991|2024-06-05 05:44:00.290210
143|0|15|0.86|2024-06-05 05:44:09.532236
144|0|29|-3.2399999999999967|2024-06-05 05:44:28.500894
145|0|29|-5.219999999999995|2024-06-05 05:44:48.994416
146|0|13|0.88|2024-06-05 05:44:57.061822
147|0|62|-12.479999999999992|2024-06-05 05:45:36.854912
148|0|15|-5.079999999999998|2024-06-05 05:45:47.303480
149|0|100|-29.710000000000022|2024-06-05 05:46:51.675226
150|0|31|-1.2799999999999971|2024-06-05 05:47:14.294560
151|0|11|-5.039999999999999|2024-06-05 05:47:20.759696
152|0|23|-9.119999999999997|2024-06-05 05:47:35.889748
153|0|15|-3.099999999999998|2024-06-05 05:47:44.966112
154|0|10|-2.0599999999999987|2024-06-05 05:47:51.735907
155|0|19|-5.119999999999997|2024-06-05 05:48:05.920006
156|0|100|-2.9799999999999938|2024-06-05 05:49:10.621518
157|0|10|-0.08000000000000007|2024-06-05 05:49:17.220889
158|0|37|-1.3399999999999985|2024-06-05 05:49:41.338277
159|0|20|-4.139999999999999|2024-06-05 05:49:53.818582
160|0|61|-5.539999999999997|2024-06-05 05:50:35.705472
161|0|34|-2.3|2024-06-05 05:50:57.421100
162|0|100|-5.949999999999984|2024-06-05 06:50:55.445407
163|0|5|0.96|2024-06-05 06:50:59.003152
164|0|100|-15.849999999999984|2024-06-05 06:52:02.529130
165|0|45|-5.3799999999999955|2024-06-05 06:52:34.467229
166|0|41|-7.319999999999993|2024-06-05 06:52:59.906007
167|0|7|-1.0399999999999991|2024-06-05 06:53:04.595244
168|0|42|-4.359999999999994|2024-06-05 06:53:32.100431
169|0|55|-3.4999999999999893|2024-06-05 06:54:05.646546
170|0|34|-2.299999999999997|2024-06-05 06:54:31.425331
171|0|5|0.96|2024-06-05 06:54:34.888716
172|0|9|-1.0599999999999987|2024-06-05 06:54:40.609883
173|0|11|0.9|2024-06-05 06:54:46.598765
174|0|100|-11.889999999999983|2024-06-05 06:55:49.859842
175|0|7|-1.0399999999999991|2024-06-05 06:55:56.547985
176|0|21|0.7999999999999999|2024-06-05 06:56:09.656302
177|0|31|-1.2799999999999954|2024-06-05 06:56:29.336501
178|0|8|-2.039999999999999|2024-06-05 06:56:33.940914
179|0|16|-0.14000000000000012|2024-06-05 06:56:44.902517
180|0|100|-2.9799999999999915|2024-06-05 07:56:43.586270
181|0|10|-2.0599999999999987|2024-06-05 07:56:49.978852
182|0|13|0.88|2024-06-05 07:56:58.025405
183|0|100|-10.89999999999998|2024-06-05 07:57:59.998549
184|0|100|-2.979999999999997|2024-06-05 07:59:03.364956
185|0|13|0.88|2024-06-05 07:59:11.947136
186|0|33|-1.2999999999999972|2024-06-05 07:59:32.601532
187|0|19|-3.139999999999997|2024-06-05 07:59:44.462065
188|0|11|0.9|2024-06-05 07:59:51.339543
189|0|8|-0.06000000000000005|2024-06-05 07:59:56.316217
190|0|7|0.94|2024-06-05 08:00:01.284437
191|0|95|-1.9199999999999995|2024-06-05 08:01:04.818514
192|0|12|-0.10000000000000009|2024-06-05 08:01:13.139667
193|0|92|-10.799999999999986|2024-06-05 08:02:15.542705
194|0|69|-1.6599999999999904|2024-06-05 08:03:02.333266
195|0|9|0.92|2024-06-05 08:03:09.775893
196|0|9|0.92|2024-06-05 08:03:15.662596
197|0|89|-5.81999999999999|2024-06-05 09:10:56.049613
198|0|27|-1.239999999999997|2024-06-05 09:11:16.621295
199|0|22|-0.20000000000000018|2024-06-05 09:11:34.994573
200|0|25|0.7599999999999999|2024-06-05 09:11:54.394162
201|0|23|-1.1999999999999966|2024-06-05 09:12:13.944938
202|0|19|-1.1599999999999966|2024-06-05 09:12:27.675074
203|0|6|-0.040000000000000036|2024-06-05 09:12:32.377741
204|0|96|-6.879999999999981|2024-06-05 09:13:47.878775
205|0|11|-1.0799999999999992|2024-06-05 09:13:58.451652
206|0|17|-1.139999999999997|2024-06-05 09:14:13.255713
207|0|6|-0.040000000000000036|2024-06-05 09:14:17.087086
208|0|21|-1.1799999999999962|2024-06-05 09:14:33.280434
209|0|5|0.96|2024-06-05 09:14:38.218702
210|0|10|-0.08000000000000007|2024-06-05 09:14:48.671561
211|0|6|-0.040000000000000036|2024-06-05 09:14:52.626190
212|0|15|0.86|2024-06-05 09:15:02.850275
213|0|5|0.96|2024-06-05 09:15:06.811384
214|0|13|0.88|2024-06-05 09:15:19.692307
215|0|71|-1.6799999999999997|2024-06-05 09:16:15.254057
216|0|7|-1.0399999999999991|2024-06-05 09:16:20.496031
217|0|11|-1.0799999999999987|2024-06-05 09:16:31.054193
218|0|15|0.86|2024-06-05 09:16:43.283269
219|0|9|0.92|2024-06-05 09:16:49.465395
220|0|83|-1.7999999999999945|2024-06-05 09:17:53.374927
221|0|21|-3.1599999999999984|2024-06-05 09:18:10.982546
222|0|11|-1.0799999999999983|2024-06-05 09:18:19.483930
223|0|11|-1.0799999999999983|2024-06-05 09:18:26.886083
224|0|25|-1.2199999999999962|2024-06-05 09:18:46.888420
225|0|12|-0.10000000000000009|2024-06-05 10:44:31.394591
226|0|13|0.88|2024-06-05 10:44:39.875604
227|0|9|0.92|2024-06-05 10:44:46.746339
228|0|9|0.92|2024-06-05 10:44:53.996096
229|0|15|-3.099999999999998|2024-06-05 10:45:07.427576
230|0|7|-1.0399999999999991|2024-06-05 10:45:13.156422
231|0|5|0.96|2024-06-05 10:45:16.259310
232|0|9|-1.0599999999999987|2024-06-05 10:45:22.700437
233|0|7|0.94|2024-06-05 10:45:27.848825
234|0|6|-0.040000000000000036|2024-06-05 10:45:33.762575
235|0|9|0.92|2024-06-05 10:45:44.075454
236|0|5|0.96|2024-06-05 10:45:47.479102
237|0|8|-0.06000000000000005|2024-06-05 10:45:52.557024
238|0|7|0.94|2024-06-05 10:45:57.438302
239|0|100|-10.899999999999984|2024-06-05 10:47:16.674250
240|0|25|-1.2199999999999962|2024-06-05 10:47:40.001713
241|0|7|0.94|2024-06-05 10:47:44.485435
242|0|5|0.96|2024-06-05 10:47:47.737794
243|0|21|-1.179999999999998|2024-06-05 10:48:06.473070
244|0|51|0.4999999999999998|2024-06-05 10:48:47.967171
245|0|5|0.96|2024-06-05 10:48:52.938541
246|0|26|-2.2199999999999953|2024-06-05 10:49:12.284686
247|0|7|0.94|2024-06-05 10:49:19.119807
