episode|worker_id|eplen|score|ts
0|0|85|-7.759999999999984|2024-06-04 16:09:10.992032
1|0|100|-23.77000000000006|2024-06-04 16:10:08.439429
2|0|100|-20.800000000000008|2024-06-04 16:11:04.773399
3|0|100|-17.82999999999999|2024-06-04 16:12:00.699684
4|0|18|-2.139999999999998|2024-06-04 16:12:10.759190
5|0|100|-23.770000000000017|2024-06-04 16:13:06.664342
6|0|100|-29.71000000000003|2024-06-04 16:14:02.219314
7|0|100|-21.79000000000005|2024-06-04 18:20:02.803873
8|0|68|-8.57999999999999|2024-06-04 18:20:51.518009
9|0|100|-14.859999999999982|2024-06-04 18:22:07.162184
10|0|23|-1.1999999999999984|2024-06-04 18:22:24.570174
11|0|100|-20.800000000000022|2024-06-04 18:23:36.841976
12|0|54|-10.419999999999993|2024-06-04 18:24:15.738737
13|0|23|-5.159999999999997|2024-06-04 18:24:34.292479
14|0|50|-4.439999999999998|2024-06-04 18:25:10.986375
15|0|56|-10.43999999999999|2024-06-04 18:25:51.488766
16|0|36|-2.319999999999993|2024-06-04 18:26:17.669034
17|0|85|-15.679999999999996|2024-06-04 18:27:16.980263
18|0|22|-0.20000000000000018|2024-06-04 18:27:35.210274
19|0|56|-8.45999999999999|2024-06-04 19:49:36.338707
20|0|100|-25.75000000000004|2024-06-04 19:50:51.493628
21|0|100|-16.840000000000007|2024-06-04 19:52:05.380378
22|0|100|-23.77000000000001|2024-06-04 19:53:19.024369
23|0|19|-1.1599999999999984|2024-06-04 19:53:31.246480
24|0|82|-8.719999999999985|2024-06-04 19:54:33.218675
26|0|100|-26.740000000000023|2024-06-04 20:18:26.603353
27|0|12|-4.059999999999999|2024-06-04 20:18:33.055885
28|0|5|0.96|2024-06-04 20:18:35.692180
29|0|10|-0.08000000000000007|2024-06-04 20:18:41.216609
30|0|100|-29.710000000000008|2024-06-04 20:19:36.291213
31|0|100|-23.77000000000001|2024-06-04 20:20:30.984697
32|0|32|-2.2799999999999967|2024-06-04 20:20:47.941565
33|0|100|-19.81|2024-06-04 20:21:41.803864
34|0|100|-19.810000000000034|2024-06-04 20:22:35.668476
35|0|100|-26.74000000000005|2024-06-04 20:23:31.211861
36|0|100|-14.859999999999985|2024-06-04 21:56:17.612589
37|0|19|0.82|2024-06-04 21:56:30.276326
38|0|12|-2.0799999999999983|2024-06-04 21:56:38.377044
39|0|62|-16.440000000000023|2024-06-04 21:57:18.863825
40|0|100|-16.839999999999986|2024-06-04 21:58:24.234537
41|0|20|-0.18000000000000016|2024-06-04 21:58:36.121830
42|0|6|-0.040000000000000036|2024-06-04 21:58:40.195966
43|0|100|-11.889999999999992|2024-06-04 21:59:44.034181
44|0|43|-5.359999999999992|2024-06-04 22:00:11.861975
45|0|100|-12.879999999999983|2024-06-04 22:01:15.685913
46|0|100|-18.820000000000018|2024-06-04 22:02:17.686847
47|0|20|-2.1599999999999993|2024-06-04 22:02:31.452263
48|0|100|-18.819999999999997|2024-06-04 23:00:49.604090
49|0|11|0.9|2024-06-04 23:00:56.484353
50|0|100|-38.620000000000005|2024-06-04 23:02:05.314037
51|0|10|-2.0599999999999987|2024-06-04 23:02:12.405382
52|0|100|-20.800000000000033|2024-06-04 23:03:17.218787
53|0|36|-2.3199999999999936|2024-06-04 23:03:41.152724
54|0|100|-16.839999999999982|2024-06-04 23:04:45.690591
55|0|100|-32.68000000000006|2024-06-04 23:05:55.992721
56|0|100|-23.770000000000046|2024-06-04 23:07:00.722681
57|0|58|-2.539999999999994|2024-06-05 00:04:46.173475
58|0|7|-1.0399999999999991|2024-06-05 00:04:50.392410
59|0|100|-30.700000000000024|2024-06-05 00:05:55.214472
60|0|49|-13.339999999999996|2024-06-05 00:06:29.716705
61|0|25|0.7599999999999999|2024-06-05 00:06:45.292821
62|0|36|-0.3400000000000001|2024-06-05 00:07:09.389200
63|0|100|-16.83999999999999|2024-06-05 00:08:15.348315
64|0|100|-11.889999999999981|2024-06-05 00:09:21.915812
65|0|100|-11.889999999999983|2024-06-05 00:10:28.391736
66|0|77|-7.679999999999987|2024-06-05 00:11:18.778680
67|0|35|-7.2599999999999945|2024-06-05 00:11:42.272595
68|0|100|-25.75000000000005|2024-06-05 01:12:17.310099
69|0|100|-32.680000000000035|2024-06-05 01:13:24.571699
70|0|9|0.92|2024-06-05 01:13:34.927583
71|0|100|-23.770000000000067|2024-06-05 01:14:43.366326
72|0|100|-27.73000000000006|2024-06-05 01:15:51.234748
73|0|31|-13.159999999999997|2024-06-05 01:16:12.250899
74|0|100|-29.710000000000022|2024-06-05 01:17:20.358399
75|0|100|-22.780000000000005|2024-06-05 01:18:28.840559
76|0|33|-7.239999999999995|2024-06-05 01:18:50.471115
77|0|100|-24.76000000000001|2024-06-05 02:19:27.417907
78|0|24|-6.159999999999997|2024-06-05 02:19:43.524504
79|0|23|0.7799999999999999|2024-06-05 02:19:59.606251
80|0|8|-2.0399999999999996|2024-06-05 02:20:07.222095
81|0|9|-1.0599999999999987|2024-06-05 02:20:13.847881
82|0|11|-1.0799999999999983|2024-06-05 02:20:21.159568
83|0|100|-29.71000000000003|2024-06-05 02:21:29.008276
84|0|36|-2.3199999999999954|2024-06-05 02:21:53.953618
85|0|100|-14.859999999999985|2024-06-05 02:23:02.918854
86|0|100|-19.810000000000016|2024-06-05 02:24:05.069398
87|0|12|-4.059999999999999|2024-06-05 02:24:12.272317
88|0|100|-27.730000000000015|2024-06-05 02:25:13.459688
89|0|9|0.92|2024-06-05 02:25:18.990371
90|0|100|-20.800000000000036|2024-06-05 03:25:12.687558
91|0|26|-2.219999999999999|2024-06-05 03:25:30.073596
92|0|35|-3.299999999999997|2024-06-05 03:25:53.429198
93|0|57|-3.5199999999999942|2024-06-05 03:26:31.465551
94|0|100|-9.909999999999982|2024-06-05 03:27:38.840764
95|0|77|-17.580000000000034|2024-06-05 03:28:34.685152
96|0|61|-11.479999999999993|2024-06-05 03:29:15.768711
97|0|31|-1.279999999999994|2024-06-05 03:29:36.415622
98|0|92|-16.739999999999995|2024-06-05 03:30:37.168706
99|0|40|-6.319999999999994|2024-06-05 03:31:03.764041
100|0|47|-7.379999999999994|2024-06-05 03:31:35.536729
101|0|46|-2.419999999999993|2024-06-05 03:32:06.718744
102|0|100|-23.77000000000001|2024-06-05 04:31:59.089665
103|0|23|0.7799999999999999|2024-06-05 04:32:14.401150
104|0|13|-3.0799999999999983|2024-06-05 04:32:23.868130
105|0|100|-24.76000000000006|2024-06-05 04:33:34.089575
106|0|100|-25.750000000000036|2024-06-05 04:34:42.421503
107|0|100|-13.86999999999999|2024-06-05 04:35:50.596634
108|0|100|-21.79000000000005|2024-06-05 04:36:58.822971
109|0|100|-12.879999999999992|2024-06-05 04:38:04.685149
110|0|100|-32.680000000000035|2024-06-05 05:37:10.277252
111|0|22|-2.179999999999997|2024-06-05 05:37:24.140125
112|0|100|-20.80000000000001|2024-06-05 05:38:30.615222
113|0|7|0.94|2024-06-05 05:38:35.854369
114|0|6|-0.040000000000000036|2024-06-05 05:38:39.998601
115|0|16|-4.099999999999998|2024-06-05 05:38:53.990267
116|0|100|-10.899999999999984|2024-06-05 05:40:00.414132
117|0|100|-23.770000000000042|2024-06-05 05:41:07.723260
118|0|100|-20.800000000000036|2024-06-05 05:42:14.068907
119|0|100|-22.780000000000012|2024-06-05 05:43:20.746966
120|0|31|-9.199999999999996|2024-06-05 05:43:43.529486
121|0|8|-0.06000000000000005|2024-06-05 05:43:49.268517
122|0|23|-1.1999999999999957|2024-06-05 06:41:07.161326
123|0|7|0.94|2024-06-05 06:41:11.392007
124|0|57|-9.45999999999999|2024-06-05 06:41:49.587210
125|0|100|-16.839999999999986|2024-06-05 06:42:58.603903
126|0|16|-0.14000000000000012|2024-06-05 06:43:09.340897
127|0|8|-0.06000000000000005|2024-06-05 06:43:15.116603
128|0|11|0.9|2024-06-05 06:43:21.755694
129|0|100|-27.730000000000015|2024-06-05 06:44:28.367796
130|0|26|-4.199999999999996|2024-06-05 06:44:47.345977
131|0|13|0.88|2024-06-05 06:44:56.446082
132|0|16|-0.14000000000000012|2024-06-05 06:45:06.553861
133|0|100|-25.750000000000043|2024-06-05 06:46:13.012624
134|0|100|-23.77000000000003|2024-06-05 06:47:19.433543
135|0|100|-16.839999999999982|2024-06-05 06:48:29.111148
136|0|100|-8.919999999999984|2024-06-05 07:46:12.122940
137|0|11|-3.0599999999999987|2024-06-05 07:46:19.828130
138|0|31|-5.239999999999996|2024-06-05 07:46:40.216776
139|0|17|0.84|2024-06-05 07:46:50.932985
140|0|28|-4.219999999999997|2024-06-05 07:47:10.143690
141|0|19|-1.1599999999999988|2024-06-05 07:47:23.871055
142|0|47|-3.419999999999999|2024-06-05 07:47:54.204429
143|0|17|-3.119999999999999|2024-06-05 07:48:06.193889
144|0|100|-9.909999999999982|2024-06-05 07:49:10.208920
145|0|19|-1.1599999999999984|2024-06-05 07:49:23.153327
146|0|14|-0.1200000000000001|2024-06-05 07:49:32.403764
147|0|11|-3.0599999999999987|2024-06-05 07:49:39.503837
148|0|8|-0.06000000000000005|2024-06-05 07:49:45.246619
149|0|11|0.9|2024-06-05 07:49:52.304539
150|0|20|-0.18000000000000016|2024-06-05 07:50:06.235224
151|0|11|-1.0799999999999987|2024-06-05 07:50:13.350592
152|0|45|-5.379999999999992|2024-06-05 07:50:42.900258
153|0|10|-0.08000000000000007|2024-06-05 07:50:50.155019
154|0|20|-6.119999999999998|2024-06-05 07:51:03.240573
155|0|9|0.92|2024-06-05 07:51:10.428825
156|0|78|-2.739999999999995|2024-06-05 07:52:01.205358
157|0|5|0.96|2024-06-05 07:52:04.779756
158|0|100|-20.799999999999997|2024-06-05 08:51:00.265322
159|0|100|-22.780000000000033|2024-06-05 08:52:05.653137
160|0|100|-31.689999999999994|2024-06-05 08:53:11.120753
161|0|7|0.94|2024-06-05 08:53:16.118431
162|0|5|0.96|2024-06-05 08:53:19.714893
163|0|7|-1.0399999999999991|2024-06-05 08:53:24.457673
164|0|100|-22.780000000000033|2024-06-05 08:54:29.876567
165|0|100|-33.670000000000016|2024-06-05 08:55:35.928679
166|0|100|-25.750000000000032|2024-06-05 08:56:38.491357
167|0|100|-16.840000000000007|2024-06-05 08:57:39.566143
168|0|21|-1.1799999999999984|2024-06-05 10:19:40.030854
169|0|30|-6.219999999999997|2024-06-05 10:20:02.982099
170|0|11|0.9|2024-06-05 10:20:14.318652
171|0|10|-2.0599999999999987|2024-06-05 10:20:23.634741
172|0|17|-1.1399999999999983|2024-06-05 10:20:36.743507
173|0|12|-0.10000000000000009|2024-06-05 10:20:45.042586
174|0|9|-1.0599999999999987|2024-06-05 10:20:51.949335
175|0|100|-13.869999999999985|2024-06-05 10:22:12.906429
176|0|100|-22.780000000000015|2024-06-05 10:23:31.636379
177|0|15|-1.1199999999999979|2024-06-05 10:23:45.619130
178|0|19|-7.1|2024-06-05 10:23:58.831258
179|0|100|-18.819999999999993|2024-06-05 10:25:19.139569
180|0|37|-1.3399999999999954|2024-06-05 10:25:49.959221
181|0|29|-5.219999999999996|2024-06-05 10:26:15.434186
182|0|100|-28.720000000000034|2024-06-05 10:27:35.689917
183|0|100|-17.83000000000003|2024-06-05 11:54:18.254325
184|0|100|-16.839999999999996|2024-06-05 11:56:12.228479
185|0|100|-18.819999999999997|2024-06-05 11:58:06.442674
186|0|14|-0.1200000000000001|2024-06-05 11:58:23.888420
187|0|100|-16.83999999999999|2024-06-05 12:00:17.614967
188|0|10|-2.0599999999999987|2024-06-05 12:00:30.064462
189|0|9|-1.0599999999999996|2024-06-05 12:00:38.494149
190|0|10|-2.0599999999999987|2024-06-05 12:00:51.717156
191|0|100|-19.81|2024-06-05 12:02:40.417346
192|0|100|-13.869999999999981|2024-06-05 12:04:32.028657
193|0|54|-2.4999999999999973|2024-06-05 12:05:32.918104
194|0|22|-2.179999999999998|2024-06-05 12:05:57.432591
195|0|100|-29.710000000000036|2024-06-05 13:37:32.350693
196|0|31|-5.239999999999995|2024-06-05 13:38:09.202900
197|0|16|-0.14000000000000012|2024-06-05 13:38:25.825392
198|0|13|0.88|2024-06-05 13:38:41.538079
199|0|100|-5.949999999999981|2024-06-05 13:40:38.590524
200|0|29|-3.2399999999999975|2024-06-05 13:41:13.625136
201|0|49|-9.379999999999995|2024-06-05 13:42:10.309950
202|0|100|-16.84000000000001|2024-06-05 13:44:03.715519
203|0|29|-7.199999999999996|2024-06-05 13:44:36.555679
204|0|100|-18.819999999999986|2024-06-05 13:46:27.406431
205|0|6|-0.040000000000000036|2024-06-05 13:46:35.275855
206|0|33|0.6799999999999999|2024-06-05 13:47:10.461135
