episode|worker_id|eplen|score|ts
0|0|14|14.0|2024-05-16 14:08:38.158548
1|1|15|15.0|2024-05-16 14:08:38.192736
2|0|17|17.0|2024-05-16 14:08:38.666632
3|1|25|25.0|2024-05-16 14:08:38.930135
4|1|31|31.0|2024-05-16 14:08:39.831830
5|0|42|42.0|2024-05-16 14:08:39.891489
6|0|12|12.0|2024-05-16 14:08:40.250461
7|0|10|10.0|2024-05-16 14:08:40.547595
8|0|20|20.0|2024-05-16 14:08:41.129125
9|0|14|14.0|2024-05-16 14:08:41.562030
10|1|62|62.0|2024-05-16 14:08:41.681519
11|1|18|18.0|2024-05-16 14:08:42.197717
12|0|30|30.0|2024-05-16 14:08:42.428034
13|1|14|14.0|2024-05-16 14:08:42.599807
14|0|15|15.0|2024-05-16 14:08:42.857106
15|0|16|16.0|2024-05-16 14:08:43.320155
16|1|39|39.0|2024-05-16 14:08:43.744263
17|0|22|22.0|2024-05-16 14:08:44.006543
18|1|20|20.0|2024-05-16 14:08:44.383515
19|0|17|17.0|2024-05-16 14:08:44.527687
20|1|16|16.0|2024-05-16 14:08:44.841360
21|0|19|19.0|2024-05-16 14:08:45.072669
22|1|12|12.0|2024-05-16 14:09:15.178540
23|0|14|14.0|2024-05-16 14:09:15.505007
24|1|13|13.0|2024-05-16 14:09:15.601973
25|0|14|14.0|2024-05-16 14:09:15.947974
26|1|14|14.0|2024-05-16 14:09:16.044718
27|0|9|9.0|2024-05-16 14:09:16.240707
28|0|11|11.0|2024-05-16 14:09:16.610290
29|1|23|23.0|2024-05-16 14:09:16.790671
30|0|19|19.0|2024-05-16 14:09:17.175102
31|0|12|12.0|2024-05-16 14:09:17.525928
32|1|34|34.0|2024-05-16 14:09:17.787920
33|1|10|10.0|2024-05-16 14:09:18.078318
34|0|28|28.0|2024-05-16 14:09:18.367808
35|0|24|24.0|2024-05-16 14:09:19.105113
36|1|43|43.0|2024-05-16 14:09:19.417509
37|0|14|14.0|2024-05-16 14:09:19.541395
38|1|24|24.0|2024-05-16 14:09:20.138565
39|0|44|44.0|2024-05-16 14:09:20.839608
40|1|37|37.0|2024-05-16 14:09:21.215955
41|1|12|12.0|2024-05-16 14:09:21.593045
42|0|29|29.0|2024-05-16 14:09:21.722337
43|1|22|22.0|2024-05-16 14:09:22.297266
44|0|26|26.0|2024-05-16 14:09:22.526383
45|1|14|14.0|2024-05-16 14:09:22.701093
46|1|11|11.0|2024-05-16 14:09:52.277165
