episode|worker_id|eplen|score|ts
0|0|11|11.0|2024-05-16 13:15:09.578818
1|1|14|14.0|2024-05-16 13:15:09.699393
2|0|15|15.0|2024-05-16 13:15:10.175510
3|0|24|24.0|2024-05-16 13:15:11.123402
4|1|49|49.0|2024-05-16 13:15:11.641549
5|0|16|16.0|2024-05-16 13:15:11.763055
6|1|16|16.0|2024-05-16 13:15:12.279410
7|0|19|19.0|2024-05-16 13:15:12.514075
8|1|14|14.0|2024-05-16 13:15:12.829157
9|1|17|17.0|2024-05-16 13:15:13.505404
10|0|27|27.0|2024-05-16 13:15:13.592437
11|0|21|21.0|2024-05-16 13:15:14.439472
12|1|25|25.0|2024-05-16 13:15:14.519094
13|1|19|19.0|2024-05-16 13:15:15.276800
14|0|31|31.0|2024-05-16 13:15:15.677609
15|1|38|38.0|2024-05-16 13:15:16.790482
16|0|36|36.0|2024-05-16 13:15:17.112034
17|1|16|16.0|2024-05-16 13:15:17.430596
18|0|13|13.0|2024-05-16 13:15:17.638753
19|1|13|13.0|2024-05-16 13:15:17.969181
20|0|9|9.0|2024-05-16 13:15:18.009331
21|0|11|11.0|2024-05-16 13:15:18.447680
22|1|17|17.0|2024-05-16 13:15:18.646772
23|0|12|12.0|2024-05-16 13:15:18.927436
24|1|14|14.0|2024-05-16 13:15:51.170436
25|0|11|11.0|2024-05-16 13:15:51.327410
26|1|15|15.0|2024-05-16 13:15:51.757026
27|1|17|17.0|2024-05-16 13:15:52.412636
28|0|30|30.0|2024-05-16 13:15:52.489800
29|1|10|10.0|2024-05-16 13:15:52.804215
30|0|44|44.0|2024-05-16 13:15:54.199692
31|1|36|36.0|2024-05-16 13:15:54.200443
32|0|11|11.0|2024-05-16 13:15:54.625238
33|0|17|17.0|2024-05-16 13:15:55.286201
34|0|16|16.0|2024-05-16 13:15:55.909417
35|1|56|56.0|2024-05-16 13:15:56.368166
36|0|13|13.0|2024-05-16 13:15:56.410583
37|0|17|17.0|2024-05-16 13:15:57.064308
38|1|18|18.0|2024-05-16 13:15:57.065281
39|1|10|10.0|2024-05-16 13:15:57.453517
40|0|25|25.0|2024-05-16 13:15:58.040990
41|1|16|16.0|2024-05-16 13:15:58.080896
42|1|16|16.0|2024-05-16 13:15:58.704848
43|1|13|13.0|2024-05-16 13:15:59.213097
44|0|31|31.0|2024-05-16 13:15:59.253714
45|1|16|16.0|2024-05-16 13:15:59.858408
46|0|22|22.0|2024-05-16 13:16:00.139480
47|1|24|24.0|2024-05-16 13:16:00.817892
48|0|19|19.0|2024-05-16 13:16:32.359115
49|0|15|15.0|2024-05-16 13:16:32.921578
50|1|18|18.0|2024-05-16 13:16:32.959885
51|0|10|10.0|2024-05-16 13:16:33.313407
52|1|18|18.0|2024-05-16 13:16:33.679310
53|0|14|14.0|2024-05-16 13:16:33.882695
54|1|14|14.0|2024-05-16 13:16:34.240503
55|0|16|16.0|2024-05-16 13:16:34.504077
56|0|24|24.0|2024-05-16 13:16:35.409838
57|0|11|11.0|2024-05-16 13:16:35.824139
58|1|42|42.0|2024-05-16 13:16:35.824963
59|1|24|24.0|2024-05-16 13:16:36.730389
60|1|30|30.0|2024-05-16 13:16:37.865612
61|0|57|57.0|2024-05-16 13:16:37.980311
62|0|17|17.0|2024-05-16 13:16:38.620821
63|1|35|35.0|2024-05-16 13:16:39.189757
64|0|16|16.0|2024-05-16 13:16:39.228274
65|1|23|23.0|2024-05-16 13:16:40.056913
66|0|33|33.0|2024-05-16 13:16:40.471526
67|1|24|24.0|2024-05-16 13:16:40.961558
68|0|16|16.0|2024-05-16 13:16:41.079056
69|0|13|13.0|2024-05-16 13:16:41.567205
70|0|25|25.0|2024-05-16 13:17:14.377213
71|1|43|43.0|2024-05-16 13:17:14.465474
72|0|12|12.0|2024-05-16 13:17:14.884262
73|1|11|11.0|2024-05-16 13:17:14.924770
74|0|11|11.0|2024-05-16 13:17:15.313977
75|1|21|21.0|2024-05-16 13:17:15.729912
76|1|9|9.0|2024-05-16 13:17:16.069045
77|0|22|22.0|2024-05-16 13:17:16.144993
78|0|16|16.0|2024-05-16 13:17:16.744901
79|1|23|23.0|2024-05-16 13:17:16.933533
80|1|29|29.0|2024-05-16 13:17:18.021225
81|0|41|41.0|2024-05-16 13:17:18.283876
82|1|26|26.0|2024-05-16 13:17:18.998563
83|0|21|21.0|2024-05-16 13:17:19.074748
84|1|25|25.0|2024-05-16 13:17:19.951334
85|0|39|39.0|2024-05-16 13:17:20.552443
86|1|22|22.0|2024-05-16 13:17:20.779675
87|1|15|15.0|2024-05-16 13:17:21.346403
88|0|28|28.0|2024-05-16 13:17:21.612376
89|1|18|18.0|2024-05-16 13:17:22.027277
90|1|30|30.0|2024-05-16 13:17:23.160234
91|0|44|44.0|2024-05-16 13:17:54.848167
92|0|26|26.0|2024-05-16 13:17:55.880615
93|1|36|36.0|2024-05-16 13:17:56.161423
94|1|28|28.0|2024-05-16 13:17:57.289926
95|0|36|36.0|2024-05-16 13:17:57.330531
96|0|15|15.0|2024-05-16 13:17:57.938175
97|1|16|16.0|2024-05-16 13:17:57.938993
98|1|20|20.0|2024-05-16 13:17:58.748327
99|0|36|36.0|2024-05-16 13:17:59.387854
100|1|17|17.0|2024-05-16 13:17:59.520950
101|1|16|16.0|2024-05-16 13:18:00.154777
102|0|19|19.0|2024-05-16 13:18:00.235993
