episode|worker_id|eplen|score|ts
0|1|13|13.0|2024-03-16 11:45:18.237584
1|0|22|22.0|2024-03-16 11:45:19.371929
2|1|12|12.0|2024-03-16 11:45:19.761867
3|0|27|27.0|2024-03-16 11:45:22.761285
4|1|33|33.0|2024-03-16 11:45:23.869061
5|1|22|22.0|2024-03-16 11:45:26.477829
6|0|36|36.0|2024-03-16 11:45:27.061740
7|1|22|22.0|2024-03-16 11:45:29.488310
8|0|20|20.0|2024-03-16 11:45:29.846167
9|1|16|16.0|2024-03-16 11:45:31.665340
10|0|28|28.0|2024-03-16 11:45:33.737596
11|1|20|20.0|2024-03-16 11:45:34.417494
12|0|13|13.0|2024-03-16 11:45:35.574411
13|1|12|12.0|2024-03-16 11:45:36.068999
14|1|11|11.0|2024-03-16 11:45:37.369077
15|0|18|18.0|2024-03-16 11:45:37.721633
16|1|12|12.0|2024-03-16 11:45:38.802261
17|1|18|18.0|2024-03-16 11:45:41.048477
18|1|12|12.0|2024-03-16 11:45:42.495836
19|1|28|28.0|2024-03-16 11:45:46.049187
20|1|11|11.0|2024-03-16 11:45:47.294304
21|0|81|81.0|2024-03-16 11:45:47.591146
22|0|21|21.0|2024-03-16 11:45:49.877876
23|0|17|17.0|2024-03-16 11:45:51.825696
24|1|51|51.0|2024-03-16 11:45:52.877277
25|1|14|14.0|2024-03-16 11:45:54.488282
26|1|11|11.0|2024-03-16 11:45:55.813002
27|0|39|39.0|2024-03-16 11:45:56.274437
28|0|16|16.0|2024-03-16 11:45:58.101551
29|1|24|24.0|2024-03-16 11:45:58.578664
30|1|16|16.0|2024-03-16 11:46:00.546746
31|0|31|31.0|2024-03-16 11:46:01.888498
32|1|20|20.0|2024-03-16 11:46:02.992234
33|0|16|16.0|2024-03-16 11:46:03.811326
34|1|13|13.0|2024-03-16 11:46:04.536184
35|0|21|21.0|2024-03-16 11:46:06.483991
36|1|25|25.0|2024-03-16 11:46:07.858625
37|0|14|14.0|2024-03-16 11:46:08.347782
38|1|16|16.0|2024-03-16 11:46:09.746670
39|0|21|21.0|2024-03-16 11:46:10.744971
40|1|9|9.0|2024-03-16 11:46:10.748149
41|0|13|13.0|2024-03-16 11:46:12.243769
42|1|20|20.0|2024-03-16 11:46:13.147421
43|0|29|29.0|2024-03-16 11:46:15.865742
44|1|28|28.0|2024-03-16 11:46:16.728260
45|1|46|46.0|2024-03-16 11:46:22.474449
46|0|54|54.0|2024-03-16 11:46:22.735401
47|0|20|20.0|2024-03-16 11:46:25.051790
48|0|11|11.0|2024-03-16 11:46:26.403416
49|1|37|37.0|2024-03-16 11:46:26.911485
50|0|9|9.0|2024-03-16 11:46:27.537710
51|1|15|15.0|2024-03-16 11:46:28.804750
52|1|13|13.0|2024-03-16 11:46:30.411069
53|0|29|29.0|2024-03-16 11:46:31.042130
54|1|22|22.0|2024-03-16 11:46:32.739135
55|0|18|18.0|2024-03-16 11:46:32.943019
56|0|23|23.0|2024-03-16 11:46:35.585327
57|0|16|16.0|2024-03-16 11:46:37.507945
58|1|41|41.0|2024-03-16 11:46:37.510426
59|1|28|28.0|2024-03-16 11:46:40.591922
60|0|32|32.0|2024-03-16 11:46:41.046660
61|0|17|17.0|2024-03-16 11:46:42.953231
62|0|13|13.0|2024-03-16 11:46:44.456966
63|1|40|40.0|2024-03-16 11:46:45.141357
64|0|17|17.0|2024-03-16 11:46:46.444853
65|0|18|18.0|2024-03-16 11:46:48.405207
66|1|29|29.0|2024-03-16 11:46:48.406423
67|1|17|17.0|2024-03-16 11:46:50.391210
68|0|33|33.0|2024-03-16 11:46:52.454041
69|1|35|35.0|2024-03-16 11:46:54.592409
70|0|20|20.0|2024-03-16 11:46:54.709248
71|1|13|13.0|2024-03-16 11:46:56.168463
72|0|15|15.0|2024-03-16 11:46:56.520445
73|1|19|19.0|2024-03-16 11:46:58.365610
74|0|43|43.0|2024-03-16 11:47:01.592863
75|1|33|33.0|2024-03-16 11:47:02.278338
76|1|32|32.0|2024-03-16 11:47:06.070571
77|0|51|51.0|2024-03-16 11:47:07.710226
78|1|23|23.0|2024-03-16 11:47:09.012923
79|0|22|22.0|2024-03-16 11:47:10.537840
80|1|13|13.0|2024-03-16 11:47:10.658193
81|1|10|10.0|2024-03-16 11:47:11.911781
82|1|17|17.0|2024-03-16 11:47:14.045071
83|0|30|30.0|2024-03-16 11:47:14.311776
84|0|10|10.0|2024-03-16 11:47:15.460669
85|1|24|24.0|2024-03-16 12:34:47.941108
86|1|12|12.0|2024-03-16 12:34:49.305158
