episode|worker_id|eplen|score|ts
0|0|18|18.0|2024-03-20 15:46:39.763259
1|1|21|21.0|2024-03-20 15:46:39.939160
2|1|15|15.0|2024-03-20 15:46:40.792751
3|1|8|8.0|2024-03-20 15:46:41.239002
4|0|36|36.0|2024-03-20 15:46:41.799308
5|1|14|14.0|2024-03-20 15:46:42.023401
6|0|12|12.0|2024-03-20 15:46:42.501570
7|1|16|16.0|2024-03-20 15:46:42.971232
8|0|15|15.0|2024-03-20 15:46:43.386357
9|0|17|17.0|2024-03-20 15:46:44.423259
10|1|34|34.0|2024-03-20 15:46:45.033999
11|1|15|15.0|2024-03-20 15:46:45.954117
12|0|26|26.0|2024-03-20 15:46:46.018601
13|1|13|13.0|2024-03-20 15:46:46.748779
14|0|30|30.0|2024-03-20 15:46:47.830852
15|1|20|20.0|2024-03-20 15:46:47.953411
16|0|11|11.0|2024-03-20 15:46:48.501840
17|1|11|11.0|2024-03-20 15:46:48.633152
18|1|9|9.0|2024-03-20 15:46:49.223273
19|0|15|15.0|2024-03-20 15:46:49.479485
20|1|18|18.0|2024-03-20 15:46:50.348893
21|1|21|21.0|2024-03-20 15:46:51.673840
22|0|43|43.0|2024-03-20 15:46:52.174957
23|1|16|16.0|2024-03-20 15:46:52.659490
24|0|15|15.0|2024-03-20 15:46:53.075167
25|1|16|16.0|2024-03-20 15:46:53.635993
26|0|14|14.0|2024-03-20 15:47:41.262194
27|1|18|18.0|2024-03-20 15:47:42.053475
28|0|15|15.0|2024-03-20 15:47:42.183877
29|0|13|13.0|2024-03-20 15:47:43.015733
30|1|18|18.0|2024-03-20 15:47:43.191552
31|1|12|12.0|2024-03-20 15:47:43.916671
32|0|34|34.0|2024-03-20 15:47:45.065077
33|1|27|27.0|2024-03-20 15:47:45.519802
34|0|12|12.0|2024-03-20 15:47:45.755641
35|1|16|16.0|2024-03-20 15:47:46.471866
36|0|15|15.0|2024-03-20 15:47:46.664869
37|1|19|19.0|2024-03-20 15:47:47.671572
38|0|21|21.0|2024-03-20 15:47:47.997184
39|1|13|13.0|2024-03-20 15:47:48.497787
40|0|19|19.0|2024-03-20 15:47:49.223629
41|0|17|17.0|2024-03-20 15:47:50.302156
42|1|35|35.0|2024-03-20 15:47:50.717990
43|0|12|12.0|2024-03-20 15:47:51.006953
44|1|19|19.0|2024-03-20 15:47:51.842573
45|1|10|10.0|2024-03-20 15:47:52.476083
46|0|31|31.0|2024-03-20 15:47:52.909378
47|0|21|21.0|2024-03-20 15:47:54.199197
48|1|29|29.0|2024-03-20 15:47:54.259862
49|0|12|12.0|2024-03-20 15:47:54.894155
50|0|29|29.0|2024-03-20 15:48:48.157746
51|1|42|42.0|2024-03-20 15:48:48.279075
52|1|8|8.0|2024-03-20 15:48:48.793916
53|0|32|32.0|2024-03-20 15:48:50.255051
54|1|22|22.0|2024-03-20 15:48:50.257057
55|1|16|16.0|2024-03-20 15:48:51.328204
56|0|30|30.0|2024-03-20 15:48:52.236457
57|1|16|16.0|2024-03-20 15:48:52.378386
58|0|19|19.0|2024-03-20 15:48:53.492475
59|1|24|24.0|2024-03-20 15:48:53.959420
60|1|18|18.0|2024-03-20 15:48:55.107849
61|0|27|27.0|2024-03-20 15:48:55.236116
62|1|26|26.0|2024-03-20 15:48:56.669093
63|0|34|34.0|2024-03-20 15:48:57.284870
64|1|18|18.0|2024-03-20 15:48:57.747952
65|0|16|16.0|2024-03-20 15:48:58.229600
66|1|20|20.0|2024-03-20 15:48:58.958531
67|1|11|11.0|2024-03-20 15:48:59.666962
68|0|26|26.0|2024-03-20 15:48:59.863429
69|0|12|12.0|2024-03-20 15:49:00.615001
70|1|22|22.0|2024-03-20 15:49:01.144431
71|0|16|16.0|2024-03-20 15:49:01.694401
72|1|23|23.0|2024-03-20 15:49:02.562675
73|0|21|21.0|2024-03-20 15:49:02.976808
74|1|11|11.0|2024-03-20 15:49:03.217101
75|1|10|10.0|2024-03-20 15:49:03.828213
