epoch|train_rec_loss|test_loss
0|0.10848726332187653|0.10845229029655457
1|0.10845287144184113|0.1084437370300293
2|0.10845287144184113|0.10844495892524719
3|0.10845287144184113|0.10844618827104568
4|0.10845287144184113|0.10844618827104568
5|0.10845287144184113|0.10845105350017548
6|0.10845287144184113|0.10844861716032028
7|0.10845287144184113|0.10844862461090088
8|0.10845287144184113|0.10845226049423218
9|0.10845287144184113|0.10844984650611877
10|0.10845287144184113|0.10844983160495758
11|0.10845287144184113|0.10844738036394119
12|0.10845287144184113|0.10844863206148148
13|0.10845287144184113|0.10845351219177246
14|0.10845287144184113|0.10845106095075607
15|0.10845287144184113|0.10845471918582916
16|0.10845287144184113|0.10845105350017548
17|0.10845287144184113|0.10844618082046509
18|0.10845287144184113|0.10845105350017548
19|0.10845287144184113|0.1084461659193039
20|0.10845287144184113|0.10845105350017548
21|0.10845287144184113|0.10844617336988449
22|0.10845287144184113|0.10845105350017548
23|0.10845287144184113|0.10845349729061127
24|0.10845287144184113|0.10845106095075607
25|0.10845287144184113|0.10845105350017548
26|0.10845287144184113|0.10844740271568298
27|0.10845287144184113|0.10844983160495758
28|0.10845287144184113|0.10844861716032028
29|0.10845287144184113|0.10845351219177246
30|0.10845287144184113|0.10845106095075607
31|0.10845287144184113|0.10845108330249786
32|0.10845287144184113|0.10845105350017548
33|0.10845287144184113|0.10844973474740982
34|0.10845287144184113|0.10844739526510239
35|0.10845287144184113|0.10844618082046509
36|0.10845287144184113|0.10844739526510239
37|0.10845287144184113|0.10845105350017548
38|0.10845287144184113|0.1084437444806099
39|0.10845287144184113|0.10845349729061127
40|0.10845287144184113|0.10844496637582779
41|0.10845287144184113|0.10844861716032028
42|0.10845287144184113|0.10844984650611877
43|0.10845287144184113|0.10845229774713516
44|0.10845287144184113|0.10844495892524719
45|0.10845287144184113|0.10845471173524857
46|0.10845287144184113|0.10845103859901428
47|0.10845287144184113|0.10845229029655457
48|0.10845287144184113|0.10844984650611877
49|0.10845287144184113|0.10844983905553818
50|0.10845287144184113|0.10844861716032028
51|0.10845287144184113|0.10844861716032028
52|0.10845287144184113|0.10845351219177246
53|0.10845287144184113|0.10845349729061127
54|0.10845287144184113|0.10844985395669937
55|0.10845287144184113|0.10845349729061127
56|0.10845287144184113|0.10845472663640976
57|0.10845287144184113|0.10844739526510239
58|0.10845287144184113|0.10844861716032028
59|0.10845287144184113|0.10844983905553818
60|0.10845287144184113|0.10844861716032028
61|0.10845287144184113|0.10845106095075607
62|0.10845287144184113|0.10844861716032028
63|0.10845287144184113|0.10844618082046509
64|0.10845287144184113|0.10845349729061127
65|0.10845287144184113|0.10844984650611877
66|0.10845287144184113|0.10845227539539337
67|0.10845287144184113|0.10845106095075607
68|0.10845287144184113|0.10845106095075607
69|0.10845287144184113|0.10844861716032028
70|0.10845287144184113|0.10845229774713516
71|0.10845287144184113|0.10845105350017548
72|0.10845287144184113|0.10845105350017548
73|0.10845287144184113|0.10844618082046509
74|0.10845287144184113|0.10845226794481277
75|0.10845287144184113|0.10845227539539337
76|0.10845287144184113|0.10844860970973969
77|0.10845287144184113|0.10845350474119186
78|0.10845287144184113|0.10844739526510239
79|0.10845287144184113|0.10844497382640839
80|0.10845287144184113|0.1084449514746666
81|0.10845287144184113|0.10844496637582779
82|0.10845287144184113|0.10845106840133667
83|0.10845287144184113|0.10845350474119186
84|0.10845287144184113|0.10845349729061127
85|0.10845287144184113|0.1084449514746666
86|0.10845287144184113|0.10845105350017548
87|0.10845287144184113|0.10845106840133667
88|0.10845287144184113|0.10845105350017548
89|0.10845287144184113|0.10844983160495758
90|0.10845287144184113|0.10845473408699036
91|0.10845287144184113|0.10845350474119186
92|0.10845287144184113|0.10844618082046509
93|0.10845287144184113|0.10845106840133667
94|0.10845287144184113|0.10844496637582779
95|0.10845287144184113|0.10844983905553818
96|0.10845287144184113|0.10844982415437698
97|0.10845287144184113|0.10844983905553818
98|0.10845287144184113|0.1084437295794487
99|0.10845287144184113|0.10844861716032028
100|0.10845287144184113|0.10844861716032028
101|0.10845287144184113|0.10844984650611877
102|0.10845287144184113|0.10845227539539337
103|0.10845287144184113|0.10845105350017548
104|0.10845287144184113|0.10844862461090088
105|0.10845287144184113|0.10844983905553818
106|0.10845287144184113|0.10844984650611877
107|0.10845287144184113|0.10844740271568298
108|0.10845287144184113|0.1084413081407547
109|0.10845287144184113|0.10844619572162628
110|0.10845287144184113|0.10845106095075607
111|0.10845287144184113|0.10844983160495758
112|0.10845287144184113|0.10844983905553818
113|0.10845287144184113|0.108452208340168
114|0.10845287144184113|0.10844983905553818
115|0.10845287144184113|0.10844983160495758
116|0.10845287144184113|0.1084437370300293
117|0.10845287144184113|0.10845228284597397
118|0.10845287144184113|0.10844983905553818
119|0.10845287144184113|0.10845228284597397
120|0.10845287144184113|0.10845106095075607
121|0.10845287144184113|0.10845106095075607
122|0.10845287144184113|0.10844862461090088
123|0.10845287144184113|0.10844860970973969
124|0.10845287144184113|0.10844983905553818
125|0.10845287144184113|0.10844861716032028
126|0.10845287144184113|0.10845226794481277
127|0.10845287144184113|0.10844860970973969
128|0.10845287144184113|0.10845105350017548
129|0.10845287144184113|0.10844983905553818
130|0.10845287144184113|0.10845227539539337
131|0.10845287144184113|0.10845107585191727
132|0.10845287144184113|0.10844984650611877
133|0.10845287144184113|0.10845105350017548
134|0.10845287144184113|0.10844861716032028
135|0.10845287144184113|0.10844739526510239
136|0.10845287144184113|0.10844983160495758
137|0.10845287144184113|0.10844861716032028
138|0.10845287144184113|0.10845471918582916
