episode|worker_id|eplen|score|ts
0|0|26|-4.1999999999999975|2024-06-04 21:47:03.399508
1|0|100|-18.820000000000018|2024-06-04 21:47:03.666248
2|0|24|-4.179999999999996|2024-06-04 21:47:03.733067
3|0|100|-14.859999999999982|2024-06-04 21:47:04.006809
4|0|39|-11.259999999999994|2024-06-04 21:47:04.121438
5|0|100|-22.78000000000004|2024-06-04 21:47:04.726136
6|0|100|-14.859999999999987|2024-06-04 21:47:05.009846
7|0|9|-1.0599999999999996|2024-06-04 21:47:05.037830
8|0|24|-4.179999999999996|2024-06-04 21:47:05.110547
9|0|100|-11.889999999999981|2024-06-04 21:47:05.384428
10|0|100|-14.859999999999983|2024-06-04 21:47:35.088927
11|0|17|0.84|2024-06-04 21:47:35.166514
12|0|100|-24.74000000000003|2024-06-04 21:47:35.617812
13|0|100|-18.820000000000025|2024-06-04 21:47:36.046405
14|0|76|-4.699999999999993|2024-06-04 21:47:36.377410
15|0|59|-1.5599999999999916|2024-06-04 21:47:37.113071
16|0|19|0.82|2024-06-04 21:47:37.199444
17|0|100|-12.879999999999981|2024-06-04 21:47:37.710711
18|0|100|-20.80000000000001|2024-06-04 21:47:38.172138
19|0|100|-10.899999999999988|2024-06-04 21:47:56.550844
20|0|100|-13.869999999999981|2024-06-04 21:47:57.648965
21|0|6|-0.040000000000000036|2024-06-04 21:47:57.680777
22|0|100|-9.90999999999999|2024-06-04 21:47:58.180216
23|0|8|-0.06000000000000005|2024-06-04 21:47:58.217072
24|0|100|-14.859999999999985|2024-06-04 21:47:58.678360
25|0|100|-16.839999999999982|2024-06-04 21:47:59.523954
26|0|22|-8.119999999999997|2024-06-04 21:47:59.658015
27|0|8|-0.06000000000000005|2024-06-04 21:47:59.694301
28|0|100|-13.869999999999981|2024-06-04 21:48:00.133198
29|0|16|-0.14000000000000012|2024-06-04 21:48:00.214014
30|0|7|0.94|2024-06-04 21:48:00.574977
31|0|100|-16.83999999999999|2024-06-04 21:48:21.090615
32|0|32|-0.30000000000000004|2024-06-04 21:48:21.343609
33|0|34|-8.239999999999995|2024-06-04 21:48:21.591931
34|0|100|-24.76000000000003|2024-06-04 21:48:22.297249
35|0|5|0.96|2024-06-04 21:48:22.783364
36|0|100|-19.81|2024-06-04 21:48:23.501393
37|0|100|-22.780000000000044|2024-06-04 21:48:23.974700
38|0|100|-20.800000000000004|2024-06-04 21:48:24.339508
39|0|9|0.92|2024-06-04 21:48:24.375633
40|0|100|-20.800000000000068|2024-06-04 21:48:25.123263
41|0|100|-14.859999999999983|2024-06-04 21:48:43.512300
42|0|100|-16.839999999999986|2024-06-04 21:48:44.219514
43|0|100|-9.909999999999982|2024-06-04 21:48:44.905404
44|0|31|0.7|2024-06-04 21:48:45.111886
45|0|100|-16.840000000000014|2024-06-04 21:48:46.426489
46|0|5|0.96|2024-06-04 21:48:46.460981
47|0|100|-11.889999999999983|2024-06-04 21:48:47.173820
48|0|22|-2.179999999999999|2024-06-04 21:48:47.328392
49|0|100|-18.820000000000007|2024-06-04 21:48:48.033745
50|0|100|-11.889999999999981|2024-06-04 21:49:06.976864
51|0|40|-4.339999999999995|2024-06-04 21:49:07.152175
52|0|100|-16.840000000000003|2024-06-04 21:49:07.640573
53|0|10|-0.08000000000000007|2024-06-04 21:49:07.691689
54|0|100|-10.899999999999986|2024-06-04 21:49:08.168276
55|0|100|-18.820000000000032|2024-06-04 21:49:09.114331
56|0|100|-29.710000000000033|2024-06-04 21:49:09.826308
57|0|5|0.96|2024-06-04 21:49:09.870834
58|0|7|-1.04|2024-06-04 21:49:09.914941
59|0|21|-1.179999999999997|2024-06-04 21:49:10.051699
60|0|100|-12.879999999999988|2024-06-04 21:49:11.432774
61|0|25|-3.1999999999999984|2024-06-04 21:49:11.594867
62|0|25|-5.179999999999996|2024-06-04 21:49:11.795222
63|0|5|0.96|2024-06-04 21:49:29.488459
64|0|92|-12.779999999999985|2024-06-04 21:49:29.915999
65|0|61|-5.539999999999992|2024-06-04 21:49:30.758917
66|0|54|-4.479999999999994|2024-06-04 21:49:31.011961
67|0|100|-7.929999999999988|2024-06-04 21:49:31.488195
68|0|74|-10.619999999999989|2024-06-04 21:49:31.865174
69|0|32|-4.259999999999995|2024-06-04 21:49:32.068010
70|0|100|-9.90999999999998|2024-06-04 21:49:32.851999
71|0|13|-3.0799999999999983|2024-06-04 21:49:32.909269
72|0|40|-6.319999999999996|2024-06-04 21:49:33.030871
73|0|100|-16.84000000000002|2024-06-04 21:49:33.397103
74|0|100|-18.82|2024-06-04 21:49:51.331907
75|0|100|-19.810000000000073|2024-06-04 21:49:51.804461
76|0|100|-31.690000000000033|2024-06-04 21:49:52.039750
77|0|100|-16.84000000000002|2024-06-04 21:49:52.315572
78|0|51|-15.340000000000018|2024-06-04 21:49:52.442545
79|0|66|-12.51999999999999|2024-06-04 21:49:52.719523
80|0|29|-5.219999999999997|2024-06-04 21:49:53.168555
81|0|11|-3.0599999999999987|2024-06-04 21:49:53.211586
82|0|20|-2.1599999999999966|2024-06-04 21:49:53.311337
83|0|70|-14.539999999999988|2024-06-04 21:49:53.648306
84|0|24|-2.1999999999999957|2024-06-04 21:49:53.782977
85|0|27|-1.2399999999999975|2024-06-04 21:50:12.318927
86|0|8|-0.06000000000000005|2024-06-04 21:50:12.355759
87|0|14|-0.1200000000000001|2024-06-04 21:50:12.412998
88|0|100|-18.82000000000002|2024-06-04 21:50:12.864080
89|0|19|-1.159999999999998|2024-06-04 21:50:12.940918
90|0|100|-22.780000000000054|2024-06-04 21:50:13.824226
91|0|12|-2.0799999999999983|2024-06-04 21:50:13.847044
92|0|100|-15.849999999999984|2024-06-04 21:50:13.998850
93|0|11|-1.0799999999999983|2024-06-04 21:50:14.016303
94|0|100|-15.849999999999989|2024-06-04 21:50:14.143362
95|0|6|-0.040000000000000036|2024-06-04 21:50:14.559337
96|0|19|-5.119999999999997|2024-06-04 21:50:14.587603
97|0|20|-0.18000000000000016|2024-06-04 21:50:14.616683
98|0|29|-5.219999999999997|2024-06-04 21:50:14.658567
99|0|35|-3.2999999999999963|2024-06-04 21:50:14.710323
100|0|6|-0.040000000000000036|2024-06-04 21:50:14.931253
101|0|17|-1.1399999999999975|2024-06-04 21:50:14.962860
102|0|100|-28.72000000000005|2024-06-04 21:50:33.241397
103|0|21|-3.1599999999999975|2024-06-04 21:50:33.395244
104|0|100|-14.859999999999987|2024-06-04 21:50:34.102531
105|0|25|-1.219999999999998|2024-06-04 21:50:34.723569
106|0|100|-22.780000000000044|2024-06-04 21:50:35.469975
107|0|19|-1.159999999999997|2024-06-04 21:50:35.580728
108|0|7|0.94|2024-06-04 21:50:35.640932
109|0|66|-6.579999999999988|2024-06-04 21:50:36.081748
110|0|100|-11.889999999999983|2024-06-04 21:50:36.840066
111|0|100|-11.889999999999988|2024-06-04 21:50:37.110456
112|0|100|-7.9299999999999855|2024-06-04 21:50:55.084213
113|0|8|-0.06000000000000005|2024-06-04 21:50:55.153384
114|0|100|-22.78000000000005|2024-06-04 21:50:55.860026
115|0|100|-11.889999999999981|2024-06-04 21:50:57.073640
116|0|12|-0.10000000000000009|2024-06-04 21:50:57.157251
117|0|100|-11.889999999999993|2024-06-04 21:50:57.845461
118|0|100|-15.849999999999982|2024-06-04 21:50:58.592741
119|0|12|-0.10000000000000009|2024-06-04 21:50:58.671741
120|0|100|-28.720000000000038|2024-06-04 21:50:59.857780
121|0|35|-3.2999999999999936|2024-06-04 21:51:00.093185
122|0|11|0.9|2024-06-04 21:51:00.168851
123|0|100|-14.859999999999982|2024-06-04 21:51:18.479484
124|0|18|-0.16000000000000014|2024-06-04 21:51:18.608318
125|0|10|-0.08000000000000007|2024-06-04 21:51:19.213865
126|0|100|-25.750000000000025|2024-06-04 21:51:19.975210
127|0|100|-18.819999999999997|2024-06-04 21:51:20.657353
128|0|100|-13.869999999999981|2024-06-04 21:51:21.409103
129|0|100|-29.710000000000015|2024-06-04 21:51:22.137870
130|0|8|-0.06000000000000005|2024-06-04 21:51:22.738556
131|0|14|-2.099999999999998|2024-06-04 21:51:22.840963
132|0|18|-0.16000000000000014|2024-06-04 21:51:22.979151
133|0|19|-1.1599999999999993|2024-06-04 21:51:23.119524
134|0|100|-8.91999999999998|2024-06-04 21:51:23.797845
135|0|22|-2.179999999999997|2024-06-04 21:51:24.515380
136|0|100|-19.810000000000016|2024-06-04 21:51:42.659402
137|0|100|-9.90999999999998|2024-06-04 21:51:43.055188
138|0|100|-29.710000000000058|2024-06-04 21:51:43.407655
139|0|25|-7.159999999999997|2024-06-04 21:51:43.507619
140|0|56|-10.439999999999994|2024-06-04 21:51:44.151135
141|0|14|-0.1200000000000001|2024-06-04 21:51:44.219867
142|0|7|0.94|2024-06-04 21:51:44.251316
143|0|12|-0.10000000000000009|2024-06-04 21:51:44.307694
144|0|32|-4.259999999999996|2024-06-04 21:51:44.451253
145|0|100|-26.74000000000004|2024-06-04 21:51:45.076793
146|0|20|-4.139999999999997|2024-06-04 21:51:45.160139
147|0|100|-11.889999999999986|2024-06-04 21:51:45.644440
148|0|21|-7.119999999999997|2024-06-04 21:51:45.727410
149|0|14|-0.1200000000000001|2024-06-04 21:51:45.788045
150|0|6|-0.040000000000000036|2024-06-04 21:51:46.135684
151|0|16|-2.1199999999999983|2024-06-04 21:52:04.281917
152|0|99|-21.76000000000006|2024-06-04 21:52:05.022128
153|0|12|-2.0799999999999996|2024-06-04 21:52:05.112096
154|0|100|-28.720000000000045|2024-06-04 21:52:05.782729
155|0|100|-19.809999999999988|2024-06-04 21:52:06.521439
156|0|100|-6.9399999999999835|2024-06-04 21:52:06.816502
157|0|100|-18.82000000000004|2024-06-04 21:52:07.176572
158|0|6|-0.040000000000000036|2024-06-04 21:52:07.204857
159|0|19|-1.159999999999997|2024-06-04 21:52:07.273978
160|0|60|-6.519999999999992|2024-06-04 21:52:07.937995
161|0|100|-12.879999999999981|2024-06-04 21:52:25.711416
162|0|100|-9.909999999999984|2024-06-04 21:52:26.178649
163|0|26|-0.2400000000000002|2024-06-04 21:52:26.294693
164|0|100|-17.830000000000002|2024-06-04 21:52:26.707407
165|0|100|-27.73000000000001|2024-06-04 21:52:27.878271
166|0|28|-2.239999999999998|2024-06-04 21:52:28.068583
167|0|100|-17.82999999999999|2024-06-04 21:52:28.763079
168|0|100|-20.80000000000001|2024-06-04 21:52:29.464348
169|0|100|-9.909999999999986|2024-06-04 21:52:48.019590
170|0|28|-4.219999999999996|2024-06-04 21:52:48.400822
171|0|100|-21.790000000000013|2024-06-04 21:52:48.768665
172|0|33|-1.2999999999999945|2024-06-04 21:52:48.917901
173|0|23|-3.179999999999997|2024-06-04 21:52:49.021696
174|0|100|-9.90999999999999|2024-06-04 21:52:49.464874
175|0|100|-13.869999999999981|2024-06-04 21:52:50.283677
176|0|9|-1.0599999999999987|2024-06-04 21:52:50.333461
