episode|worker_id|eplen|score|ts
0|0|100|-17.82999999999999|2024-06-04 21:47:56.410410
1|0|100|-16.839999999999986|2024-06-04 21:47:56.972038
2|0|15|-3.0999999999999988|2024-06-04 21:47:57.063091
3|0|100|-22.780000000000058|2024-06-04 21:47:57.674606
4|0|15|-1.1199999999999992|2024-06-04 21:47:57.733139
5|0|97|-15.800000000000008|2024-06-04 21:47:58.567796
6|0|28|-4.219999999999996|2024-06-04 21:47:58.726405
7|0|100|-12.879999999999983|2024-06-04 21:47:59.237676
8|0|100|-19.810000000000045|2024-06-04 21:47:59.827419
9|0|34|-2.2999999999999954|2024-06-04 21:48:25.221563
10|0|100|-12.879999999999981|2024-06-04 21:48:26.280049
11|0|14|-2.0999999999999988|2024-06-04 21:48:26.361168
12|0|74|-8.639999999999986|2024-06-04 21:48:26.705172
13|0|93|-7.839999999999984|2024-06-04 21:48:27.280141
14|0|31|-7.219999999999995|2024-06-04 21:48:27.440260
15|0|100|-13.869999999999983|2024-06-04 21:48:28.386024
16|0|72|-12.57999999999999|2024-06-04 21:48:28.752700
17|0|24|-0.2200000000000002|2024-06-04 21:48:28.878452
18|0|100|-16.839999999999986|2024-06-04 21:48:29.483965
19|0|18|-4.119999999999997|2024-06-04 21:48:29.575304
20|0|90|-14.73999999999999|2024-06-04 21:48:47.491849
21|0|20|-4.139999999999997|2024-06-04 21:48:47.608466
22|0|32|-4.2599999999999945|2024-06-04 21:48:47.806304
23|0|81|-13.659999999999986|2024-06-04 21:48:48.233690
24|0|100|-4.939999999999987|2024-06-04 21:48:48.762026
25|0|8|-0.06000000000000005|2024-06-04 21:48:49.149252
26|0|100|-4.959999999999984|2024-06-04 21:48:49.687446
27|0|51|-13.359999999999992|2024-06-04 21:48:49.950510
28|0|8|-2.039999999999999|2024-06-04 21:48:50.005453
29|0|54|-8.439999999999994|2024-06-04 21:48:50.343721
30|0|41|-7.319999999999993|2024-06-04 21:48:50.915998
31|0|100|-8.919999999999987|2024-06-04 21:48:51.528913
32|0|21|-1.1799999999999993|2024-06-04 21:49:08.929489
