episode|worker_id|eplen|score|ts
0|0|100|-14.859999999999982|2024-06-04 16:09:08.937151
1|0|46|-8.359999999999992|2024-06-04 16:09:33.778063
2|0|39|-9.279999999999994|2024-06-04 16:09:54.490463
3|0|33|-5.2599999999999945|2024-06-04 16:10:12.151459
4|0|87|-11.739999999999988|2024-06-04 16:10:58.563740
5|0|8|-0.06000000000000005|2024-06-04 16:11:03.451917
6|0|100|-6.93999999999998|2024-06-04 16:11:57.325623
7|0|100|-17.83000000000006|2024-06-04 16:12:50.585983
8|0|43|-3.379999999999993|2024-06-04 16:13:13.359117
9|0|37|-9.259999999999994|2024-06-04 16:13:33.208220
10|0|17|-7.079999999999998|2024-06-04 16:13:42.666399
11|0|71|-11.579999999999988|2024-06-04 18:23:18.836608
12|0|37|-7.279999999999994|2024-06-04 18:23:42.828224
13|0|11|-1.0799999999999983|2024-06-04 18:23:52.224895
14|0|96|-20.74000000000002|2024-06-04 18:24:59.859316
15|0|100|-12.859999999999983|2024-06-04 18:26:12.213231
16|0|15|0.86|2024-06-04 18:26:24.887456
17|0|38|-6.299999999999995|2024-06-04 18:26:49.634090
18|0|28|-4.219999999999998|2024-06-04 18:27:11.615352
19|0|100|-22.78000000000003|2024-06-04 18:28:23.748496
20|0|100|-26.74000000000002|2024-06-04 18:29:33.385051
21|0|33|-9.219999999999995|2024-06-04 18:29:54.835894
22|0|21|-7.119999999999997|2024-06-04 18:30:09.561032
23|0|30|-4.239999999999995|2024-06-04 18:30:29.894210
24|0|38|-12.239999999999995|2024-06-04 18:30:55.947576
25|0|100|-23.770000000000024|2024-06-04 19:52:18.854721
26|0|14|-4.079999999999998|2024-06-04 19:52:27.936209
27|0|12|-2.0799999999999983|2024-06-04 19:52:36.526118
28|0|5|0.96|2024-06-04 19:52:40.832099
29|0|10|-0.08000000000000007|2024-06-04 19:52:49.111318
30|0|9|-1.0599999999999987|2024-06-04 19:53:01.773974
31|0|100|-12.879999999999985|2024-06-04 19:54:14.928302
32|0|25|-1.2199999999999962|2024-06-04 19:54:33.264861
33|0|13|-3.0799999999999983|2024-06-04 19:54:44.022663
34|0|100|-19.809999999999988|2024-06-04 19:55:58.632344
36|0|20|-0.18000000000000016|2024-06-04 20:17:43.834656
37|0|19|-5.119999999999997|2024-06-04 20:17:53.744277
38|0|12|-2.0799999999999983|2024-06-04 20:18:00.011977
39|0|17|0.84|2024-06-04 20:18:08.847921
40|0|19|-3.139999999999998|2024-06-04 20:18:19.566849
41|0|100|-19.810000000000016|2024-06-04 20:19:12.877725
42|0|100|-18.819999999999993|2024-06-04 20:20:04.851869
43|0|25|0.7599999999999999|2024-06-04 20:20:17.826638
44|0|100|-22.78|2024-06-04 20:21:09.613595
45|0|23|-7.139999999999997|2024-06-04 20:21:22.033375
46|0|13|-3.079999999999999|2024-06-04 20:21:28.811726
47|0|100|-14.859999999999982|2024-06-04 20:22:20.784026
48|0|33|-7.239999999999995|2024-06-04 20:22:37.915088
49|0|7|0.94|2024-06-04 20:22:41.569616
50|0|100|-30.70000000000003|2024-06-04 21:53:08.799742
51|0|87|-19.66|2024-06-04 21:54:01.505703
52|0|59|-17.400000000000023|2024-06-04 21:54:37.054279
53|0|22|-4.159999999999997|2024-06-04 21:54:50.693557
54|0|100|-12.879999999999987|2024-06-04 21:55:54.889090
55|0|100|-19.81000000000002|2024-06-04 21:56:58.557936
56|0|100|-29.710000000000033|2024-06-04 21:58:01.346234
57|0|40|-2.3599999999999977|2024-06-04 21:58:25.566456
58|0|22|-2.1799999999999966|2024-06-04 21:58:39.831529
59|0|25|-3.1999999999999975|2024-06-04 21:58:54.117549
60|0|80|-6.719999999999985|2024-06-04 21:59:44.918961
61|0|100|-18.820000000000043|2024-06-04 22:56:53.585706
62|0|78|-14.619999999999987|2024-06-04 22:57:43.756860
63|0|41|-13.259999999999994|2024-06-04 22:58:11.167183
64|0|100|-13.869999999999981|2024-06-04 22:59:15.950617
65|0|100|-19.810000000000006|2024-06-04 23:00:26.830619
66|0|17|0.84|2024-06-04 23:00:37.454536
67|0|100|-17.82999999999999|2024-06-04 23:01:41.215804
68|0|100|-12.879999999999981|2024-06-04 23:02:44.439547
69|0|100|-9.909999999999991|2024-06-04 23:59:06.327424
70|0|100|-6.939999999999982|2024-06-05 00:00:13.426678
71|0|5|0.96|2024-06-05 00:00:16.482197
72|0|100|-28.72000000000008|2024-06-05 00:01:20.733057
73|0|9|0.92|2024-06-05 00:01:26.698927
74|0|100|-15.849999999999984|2024-06-05 00:02:31.880800
75|0|16|-2.1199999999999974|2024-06-05 00:02:44.103015
76|0|13|0.88|2024-06-05 00:02:51.850694
77|0|100|-17.829999999999995|2024-06-05 00:03:56.758498
78|0|28|-0.26|2024-06-05 00:04:15.093549
79|0|26|-2.2199999999999984|2024-06-05 00:04:32.568549
80|0|14|-2.099999999999998|2024-06-05 00:04:41.587013
81|0|19|-1.1599999999999984|2024-06-05 00:04:55.053183
82|0|100|-30.700000000000042|2024-06-05 01:02:28.929932
83|0|100|-25.75000000000002|2024-06-05 01:03:34.304420
84|0|100|-15.849999999999984|2024-06-05 01:04:38.520187
85|0|9|0.92|2024-06-05 01:04:46.593793
86|0|9|0.92|2024-06-05 01:04:51.765846
87|0|100|-31.690000000000047|2024-06-05 01:05:58.067566
88|0|17|-5.099999999999999|2024-06-05 01:06:09.765632
89|0|11|0.9|2024-06-05 01:06:16.979870
90|0|9|-1.0599999999999996|2024-06-05 01:06:25.182523
91|0|100|-12.879999999999987|2024-06-05 01:07:29.723740
92|0|100|-19.810000000000006|2024-06-05 01:08:34.422058
93|0|8|-0.06000000000000005|2024-06-05 01:08:40.098125
94|0|100|-23.770000000000035|2024-06-05 01:09:44.986180
95|0|45|-7.359999999999992|2024-06-05 02:05:14.654453
96|0|47|-3.419999999999998|2024-06-05 02:05:43.900183
97|0|33|-1.299999999999994|2024-06-05 02:06:05.354780
98|0|43|-7.339999999999993|2024-06-05 02:06:32.827313
99|0|10|-2.0599999999999987|2024-06-05 02:06:39.769045
100|0|100|-12.879999999999985|2024-06-05 02:07:44.755494
101|0|100|-14.859999999999987|2024-06-05 02:08:49.509708
102|0|23|-3.179999999999997|2024-06-05 02:09:03.782764
103|0|100|-16.839999999999986|2024-06-05 02:10:08.667641
104|0|28|-8.179999999999996|2024-06-05 02:10:27.226723
105|0|100|-12.879999999999988|2024-06-05 02:11:34.300101
106|0|12|-0.10000000000000009|2024-06-05 02:11:41.200764
107|0|15|-3.099999999999998|2024-06-05 02:11:51.954959
108|0|10|-2.0599999999999996|2024-06-05 02:11:58.154881
109|0|100|-34.660000000000025|2024-06-05 03:07:51.707419
110|0|5|0.96|2024-06-05 03:07:57.543494
111|0|100|-18.819999999999997|2024-06-05 03:09:02.596275
112|0|16|-0.14000000000000012|2024-06-05 03:09:13.129238
113|0|10|-0.08000000000000007|2024-06-05 03:09:19.294160
114|0|100|-14.859999999999987|2024-06-05 03:10:24.400735
115|0|100|-23.770000000000046|2024-06-05 03:11:31.947250
116|0|7|0.94|2024-06-05 03:11:36.737255
117|0|100|-28.720000000000027|2024-06-05 03:12:42.453830
118|0|15|-1.1199999999999983|2024-06-05 03:12:52.309079
119|0|18|-0.16000000000000014|2024-06-05 03:13:04.242327
120|0|100|-22.780000000000054|2024-06-05 03:14:10.121099
121|0|28|-2.239999999999995|2024-06-05 04:09:44.242305
122|0|14|-0.1200000000000001|2024-06-05 04:09:52.568322
123|0|57|-17.38000000000001|2024-06-05 04:10:29.981249
124|0|76|-12.619999999999989|2024-06-05 04:11:18.278238
125|0|17|0.84|2024-06-05 04:11:31.982789
126|0|58|-4.51999999999999|2024-06-05 04:12:08.486907
127|0|16|-2.1199999999999974|2024-06-05 04:12:18.620593
128|0|100|-12.879999999999997|2024-06-05 04:13:22.620393
129|0|100|-29.710000000000043|2024-06-05 04:14:27.163185
130|0|100|-24.76000000000005|2024-06-05 04:15:33.979284
131|0|100|-26.740000000000087|2024-06-05 04:16:37.046621
132|0|29|-5.219999999999995|2024-06-05 05:11:55.537553
133|0|22|-2.1799999999999966|2024-06-05 05:12:09.074103
134|0|100|-13.869999999999987|2024-06-05 05:13:10.601959
135|0|100|-16.83999999999999|2024-06-05 05:14:15.490547
136|0|5|0.96|2024-06-05 05:14:19.077732
137|0|100|-4.959999999999996|2024-06-05 05:15:21.366598
138|0|18|-0.16000000000000014|2024-06-05 05:15:33.546163
139|0|13|-1.0999999999999988|2024-06-05 05:15:40.388896
140|0|80|-12.659999999999991|2024-06-05 05:16:36.365125
141|0|57|0.4399999999999997|2024-06-05 05:17:11.966317
142|0|87|-9.759999999999984|2024-06-05 05:18:07.587267
143|0|100|-17.829999999999984|2024-06-05 06:13:01.797969
144|0|21|-3.1599999999999984|2024-06-05 06:13:16.399023
145|0|9|0.92|2024-06-05 06:13:24.005869
146|0|9|0.92|2024-06-05 06:13:30.061171
147|0|100|-8.919999999999982|2024-06-05 06:14:34.593926
148|0|13|-3.0799999999999983|2024-06-05 06:14:43.993736
149|0|19|-1.159999999999997|2024-06-05 06:14:55.393340
150|0|100|-21.790000000000052|2024-06-05 06:16:01.692042
151|0|13|-3.079999999999999|2024-06-05 06:16:10.774534
152|0|80|-8.699999999999987|2024-06-05 06:17:01.818656
153|0|18|-0.16000000000000014|2024-06-05 06:17:13.694692
