episode|worker_id|eplen|score|ts
0|1|17|17.0|2024-03-16 11:45:19.794496
1|0|32|32.0|2024-03-16 11:45:21.466650
2|0|16|16.0|2024-03-16 11:45:23.339096
3|1|37|37.0|2024-03-16 11:45:24.031587
4|1|18|18.0|2024-03-16 11:45:26.115510
5|0|27|27.0|2024-03-16 11:45:26.481238
6|1|18|18.0|2024-03-16 11:45:28.404553
7|0|30|30.0|2024-03-16 11:45:30.367262
8|1|17|17.0|2024-03-16 11:45:30.611001
9|1|13|13.0|2024-03-16 11:45:32.201449
10|0|30|30.0|2024-03-16 11:45:34.200287
11|1|27|27.0|2024-03-16 11:45:35.776231
12|0|25|25.0|2024-03-16 11:45:37.300683
13|1|15|15.0|2024-03-16 11:45:37.512251
14|1|18|18.0|2024-03-16 11:45:39.693179
15|0|29|29.0|2024-03-16 11:45:40.803336
16|1|21|21.0|2024-03-16 11:45:42.214711
17|0|13|13.0|2024-03-16 11:45:42.344510
18|1|21|21.0|2024-03-16 11:45:44.808073
19|0|28|28.0|2024-03-16 11:45:45.897163
20|1|17|17.0|2024-03-16 11:45:47.072568
21|0|18|18.0|2024-03-16 11:45:48.069917
22|0|20|20.0|2024-03-16 11:45:50.281125
23|1|29|29.0|2024-03-16 11:45:50.283260
24|0|31|31.0|2024-03-16 11:45:53.649717
25|1|33|33.0|2024-03-16 11:45:53.893908
26|1|19|19.0|2024-03-16 11:45:56.284915
27|0|25|25.0|2024-03-16 11:45:56.846362
28|1|15|15.0|2024-03-16 11:45:58.065850
29|0|14|14.0|2024-03-16 11:45:58.405391
30|1|19|19.0|2024-03-16 11:46:00.262715
31|0|25|25.0|2024-03-16 11:46:01.358001
32|0|18|18.0|2024-03-16 11:46:03.576270
33|1|32|32.0|2024-03-16 11:46:04.195826
34|0|41|41.0|2024-03-16 11:46:08.681174
35|0|14|14.0|2024-03-16 11:46:10.216160
36|1|51|51.0|2024-03-16 11:46:10.331725
37|0|20|20.0|2024-03-16 11:46:12.545778
38|1|37|37.0|2024-03-16 11:46:14.672205
39|0|22|22.0|2024-03-16 11:46:15.156530
40|1|15|15.0|2024-03-16 11:46:16.599998
41|0|13|13.0|2024-03-16 11:46:16.867210
42|0|12|12.0|2024-03-16 11:46:18.479454
43|1|26|26.0|2024-03-16 11:46:19.821652
