epoch|train_rec_loss|test_loss
0|0.21285545825958252|0.1573844850063324
1|0.155953511595726|0.15547779202461243
2|0.15522925555706024|0.154974564909935
3|0.1547282189130783|0.1544729620218277
4|0.15422584116458893|0.1539737582206726
5|0.1537293642759323|0.15347664058208466
6|0.1532343178987503|0.1529812514781952
7|0.15273632109165192|0.15248778462409973
8|0.15224775671958923|0.15199632942676544
9|0.15175531804561615|0.15150700509548187
10|0.15127520263195038|0.1510203778743744
11|0.15078087151050568|0.15053609013557434
12|0.15030138194561005|0.15005354583263397
13|0.14981737732887268|0.14957332611083984
14|0.1493421196937561|0.14909522235393524
15|0.1488594263792038|0.14861850440502167
16|0.14838409423828125|0.1481429636478424
17|0.14790335297584534|0.14766870439052582
18|0.14744256436824799|0.1471957117319107
19|0.14696934819221497|0.14672410488128662
20|0.14649270474910736|0.14625565707683563
21|0.14602814614772797|0.14579173922538757
22|0.14556530117988586|0.14532987773418427
23|0.14510364830493927|0.14487004280090332
24|0.14464499056339264|0.14441227912902832
25|0.14418499171733856|0.1439562439918518
26|0.14372871816158295|0.14350204169750214
27|0.143280029296875|0.14304949343204498
28|0.1428249180316925|0.14259882271289825
29|0.14237670600414276|0.1421498954296112
30|0.14192621409893036|0.1417022943496704
31|0.14148421585559845|0.14125700294971466
32|0.14103488624095917|0.14081355929374695
33|0.140594944357872|0.140371635556221
34|0.1401536762714386|0.13993121683597565
35|0.13972154259681702|0.1394919902086258
36|0.13927061855793|0.13905400037765503
37|0.13884061574935913|0.138617604970932
38|0.13840822875499725|0.1381833553314209
39|0.13796605169773102|0.13775092363357544
40|0.13753868639469147|0.13732098042964935
41|0.13711333274841309|0.13689671456813812
42|0.1366923302412033|0.13647471368312836
43|0.13626424968242645|0.13605475425720215
44|0.13584943115711212|0.13563717901706696
45|0.13543128967285156|0.13522228598594666
46|0.13501861691474915|0.1348094493150711
47|0.1346002072095871|0.13439825177192688
48|0.13419517874717712|0.13398851454257965
49|0.13379165530204773|0.13358013331890106
50|0.13337886333465576|0.13317328691482544
51|0.13297677040100098|0.1327676624059677
52|0.13257382810115814|0.1323632150888443
53|0.1321658343076706|0.13196007907390594
54|0.1317644566297531|0.1315591186285019
55|0.1313544064760208|0.13116079568862915
56|0.1309591829776764|0.13076412677764893
57|0.13057415187358856|0.13036875426769257
58|0.13017211854457855|0.12997494637966156
59|0.12978048622608185|0.12958286702632904
60|0.12939155101776123|0.12919223308563232
61|0.1290029138326645|0.12880302965641022
62|0.12861551344394684|0.12841597199440002
63|0.128223717212677|0.12803331017494202
64|0.1278495043516159|0.12765182554721832
65|0.12746484577655792|0.1272723525762558
66|0.12708909809589386|0.12689493596553802
67|0.12671472132205963|0.12651851773262024
68|0.1263352483510971|0.12614311277866364
69|0.12595435976982117|0.1257687211036682
70|0.12558713555335999|0.12539534270763397
71|0.12522032856941223|0.1250230222940445
72|0.12485089898109436|0.12465191632509232
73|0.12446960806846619|0.12428216636180878
74|0.12410376965999603|0.12391400337219238
75|0.12373469024896622|0.1235472708940506
76|0.1233748123049736|0.12318186461925507
77|0.12299887835979462|0.12281831353902817
78|0.12264838814735413|0.12245728820562363
79|0.12228019535541534|0.12209802120923996
80|0.12191958725452423|0.12174004316329956
81|0.12156622111797333|0.12138360738754272
82|0.12120769917964935|0.1210286021232605
83|0.12085296958684921|0.12067503482103348
84|0.1205030232667923|0.12032292783260345
85|0.12015527486801147|0.11997203528881073
86|0.11979857832193375|0.11962264031171799
87|0.11945877969264984|0.11927863955497742
88|0.11910925805568695|0.1189359575510025
89|0.11877287924289703|0.11859457194805145
90|0.11843282729387283|0.11825455725193024
91|0.1180865466594696|0.11791588366031647
92|0.11775238811969757|0.11757830530405045
93|0.11741209775209427|0.117241770029068
94|0.11708337813615799|0.11690615117549896
95|0.11674197763204575|0.11657137423753738
96|0.11640544980764389|0.11623815447092056
97|0.11607944965362549|0.11590590327978134
98|0.11573809385299683|0.11557452380657196
99|0.11541210114955902|0.1152440756559372
100|0.11508139222860336|0.11491461843252182
101|0.1147601455450058|0.11458627879619598
102|0.11442646384239197|0.11425899714231491
103|0.11409716308116913|0.11393280327320099
104|0.11377320438623428|0.11360824108123779
105|0.11344923824071884|0.11328514665365219
106|0.11312852799892426|0.11296320706605911
107|0.1128048524260521|0.11264224350452423
108|0.1124827116727829|0.11232234537601471
109|0.11216709017753601|0.11200352013111115
110|0.11185212433338165|0.11168661713600159
111|0.11152657866477966|0.11137129366397858
112|0.11121102422475815|0.11105711758136749
113|0.11090412735939026|0.11074428260326385
114|0.11059214174747467|0.1104353666305542
115|0.11028516292572021|0.11012788861989975
116|0.10997620224952698|0.10982134193181992
117|0.10967040061950684|0.10951568931341171
118|0.10936708003282547|0.10921093076467514
119|0.10906058549880981|0.10890709608793259
120|0.10875889658927917|0.1086043119430542
121|0.10846024751663208|0.10830271989107132
122|0.10815386474132538|0.1080026626586914
123|0.10786455124616623|0.1077045276761055
124|0.10756076127290726|0.1074075698852539
125|0.10726654529571533|0.10711172223091125
126|0.10697462409734726|0.10681717097759247
127|0.1066649779677391|0.10652374476194382
128|0.10638150572776794|0.10623154789209366
129|0.10609480738639832|0.10594053566455841
130|0.10580151528120041|0.10565100610256195
131|0.10551932454109192|0.10536328703165054
132|0.10522960126399994|0.10507726669311523
133|0.10493642836809158|0.10479264706373215
134|0.1046639233827591|0.10450909286737442
135|0.10437344759702682|0.10422661900520325
136|0.1040923148393631|0.10394573956727982
137|0.10380987823009491|0.10366562753915787
138|0.10353437066078186|0.10338619351387024
139|0.10325251519680023|0.10310745984315872
140|0.10296567529439926|0.10282960534095764
141|0.10269799828529358|0.1025526225566864
142|0.10241743177175522|0.10227648168802261
143|0.10214606672525406|0.1020011156797409
144|0.10187026858329773|0.10172823816537857
145|0.10159660130739212|0.10145767778158188
146|0.10132689774036407|0.10118784755468369
147|0.10105924308300018|0.1009187176823616
148|0.10078483074903488|0.1006503477692604
149|0.10052021592855453|0.10038283467292786
150|0.10025136917829514|0.1001163050532341
151|0.09998798370361328|0.0998508408665657
152|0.09972924739122391|0.09958722442388535
153|0.09946351498365402|0.09932469576597214
154|0.09920108318328857|0.09906318038702011
155|0.09893971681594849|0.09880250692367554
156|0.09867902100086212|0.09854263812303543
157|0.09841930866241455|0.098283551633358
158|0.09816006571054459|0.09802524745464325
159|0.09790360927581787|0.09776772558689117
160|0.09763769060373306|0.09751132130622864
161|0.09738992899656296|0.09725628793239594
162|0.09714139997959137|0.09700248390436172
163|0.09688076376914978|0.09675024449825287
164|0.09663105010986328|0.09649956226348877
165|0.09638289362192154|0.09624969214200974
166|0.09612909704446793|0.0960005521774292
167|0.09587717056274414|0.09575289487838745
168|0.09563466906547546|0.0955059602856636
169|0.09539008885622025|0.09525983780622482
170|0.09514523297548294|0.09501434862613678
171|0.09490212798118591|0.0947694480419159
172|0.09465654194355011|0.09452512115240097
173|0.0944003164768219|0.09428141266107559
174|0.09416722506284714|0.09403833746910095
175|0.09391805529594421|0.09379595518112183
176|0.09367749840021133|0.09355442225933075
177|0.09343556314706802|0.09331369400024414
178|0.09319838881492615|0.09307383000850677
179|0.09295654296875|0.09283677488565445
180|0.09272714704275131|0.09260106086730957
181|0.09248378127813339|0.09236600250005722
182|0.092253677546978|0.0921315997838974
183|0.09201939404010773|0.0918978601694107
184|0.09178295731544495|0.09166529774665833
185|0.09155459702014923|0.09143400192260742
186|0.09131912142038345|0.09120342135429382
187|0.09109240025281906|0.09097350388765335
188|0.09086663275957108|0.09074433892965317
189|0.09063567221164703|0.09051584452390671
190|0.09041023999452591|0.09028798341751099
191|0.09018248319625854|0.09006081521511078
192|0.08995119482278824|0.08983452618122101
193|0.08972397446632385|0.08960939943790436
194|0.08950093388557434|0.08938620984554291
195|0.08927658200263977|0.08916425704956055
196|0.08905833959579468|0.08894293755292892
197|0.08883574604988098|0.08872218430042267
198|0.08861862123012543|0.08850212395191193
199|0.08839801698923111|0.08828286081552505
200|0.08817952126264572|0.08806424587965012
201|0.08796122670173645|0.08784637600183487
202|0.087743379175663|0.08762914687395096
203|0.08752498775720596|0.08741259574890137
204|0.08730828016996384|0.0871967151761055
205|0.08708930760622025|0.08698157966136932
206|0.08687519282102585|0.08676735311746597
207|0.08666832745075226|0.08655411750078201
208|0.08644963800907135|0.0863422155380249
209|0.08624035120010376|0.0861315205693245
210|0.08603356033563614|0.08592187613248825
211|0.08582499623298645|0.08571304380893707
212|0.08561304956674576|0.08550506085157394
213|0.08540757745504379|0.08529792726039886
214|0.08519837260246277|0.08509162813425064
215|0.08499597012996674|0.0848861038684845
216|0.08478423207998276|0.08468141406774521
217|0.08458484709262848|0.08447735756635666
218|0.08437856286764145|0.08427401632070541
219|0.08417895436286926|0.08407268673181534
220|0.08398210257291794|0.08387316763401031
221|0.08377249538898468|0.08367470651865005
222|0.08357806503772736|0.0834769755601883
223|0.08338087797164917|0.08327968418598175
224|0.08319177478551865|0.08308281749486923
225|0.08298983424901962|0.08288639038801193
226|0.08279658108949661|0.08269042521715164
227|0.08259966969490051|0.08249496668577194
228|0.08240364491939545|0.0823005735874176
229|0.08221450448036194|0.0821070745587349
230|0.08201444894075394|0.08191434293985367
231|0.08182593435049057|0.08172240108251572
232|0.08163885027170181|0.08153112232685089
233|0.08143991976976395|0.08134039491415024
234|0.0812491774559021|0.08115019649267197
235|0.08105675876140594|0.08096053451299667
236|0.08086618781089783|0.08077137917280197
237|0.08068729192018509|0.08058277517557144
238|0.08049547672271729|0.08039475232362747
239|0.0803089588880539|0.08020740747451782
240|0.08011767268180847|0.08002063632011414
241|0.07993099838495255|0.07983441650867462
242|0.07973916083574295|0.07964882999658585
243|0.07956323772668839|0.07946386188268661
244|0.07938095182180405|0.07927947491407394
245|0.07919292151927948|0.07909556478261948
246|0.07900235056877136|0.07891210168600082
247|0.0788264274597168|0.0787290558218956
248|0.07864327728748322|0.07854645699262619
249|0.0784636065363884|0.07836452126502991
250|0.07828561961650848|0.07818326354026794
251|0.07809773087501526|0.0780024304986
252|0.07791672646999359|0.07782202214002609
253|0.07773206382989883|0.0776420459151268
254|0.07755720615386963|0.07746247202157974
255|0.07737567275762558|0.0772833302617073
256|0.07719873636960983|0.0771048367023468
257|0.07702658325433731|0.0769268199801445
258|0.0768413320183754|0.07674919813871384
259|0.07667169719934464|0.07657203078269958
260|0.07649187743663788|0.07639535516500473
261|0.07631564885377884|0.07621929049491882
262|0.0761355608701706|0.07604394108057022
263|0.07595550268888474|0.07586967200040817
264|0.07578591257333755|0.07569614797830582
265|0.07561425119638443|0.07552316784858704
266|0.07544788718223572|0.07535137981176376
267|0.0752740129828453|0.07518228143453598
268|0.0750972256064415|0.0750143900513649
269|0.07493440806865692|0.07484729588031769
270|0.07477226108312607|0.07468100637197495
271|0.07460054010152817|0.07451541721820831
272|0.07444167137145996|0.07435044646263123
273|0.07427123934030533|0.0741860643029213
274|0.07411493360996246|0.07402221858501434
275|0.0739479809999466|0.07385885715484619
