episode|worker_id|eplen|score|ts
0|1|25|25.0|2024-03-21 12:48:08.560127
1|0|46|46.0|2024-03-21 12:48:09.598590
2|0|15|15.0|2024-03-21 12:48:10.331986
3|1|36|36.0|2024-03-21 12:48:10.333286
4|0|10|10.0|2024-03-21 12:48:10.814781
5|0|17|17.0|2024-03-21 12:48:11.632962
6|1|28|28.0|2024-03-21 12:48:11.682490
7|1|14|14.0|2024-03-21 12:48:12.355654
8|0|19|19.0|2024-03-21 12:48:12.557491
9|1|12|12.0|2024-03-21 12:48:12.955600
10|0|18|18.0|2024-03-21 12:48:13.452520
11|1|20|20.0|2024-03-21 12:48:13.943987
12|0|11|11.0|2024-03-21 12:48:13.993298
13|0|11|11.0|2024-03-21 12:48:14.530309
14|0|23|23.0|2024-03-21 12:48:15.663521
15|1|44|44.0|2024-03-21 12:48:16.106860
16|0|12|12.0|2024-03-21 12:48:16.253968
17|0|15|15.0|2024-03-21 12:48:16.986119
18|1|33|33.0|2024-03-21 12:48:17.724539
19|0|19|19.0|2024-03-21 12:48:17.922164
20|1|22|22.0|2024-03-21 12:48:18.802392
21|0|24|24.0|2024-03-21 12:48:19.096013
22|1|12|12.0|2024-03-21 12:48:19.388489
23|0|12|12.0|2024-03-21 12:48:52.446609
24|1|20|20.0|2024-03-21 12:48:53.148995
25|1|11|11.0|2024-03-21 12:48:53.699768
26|0|37|37.0|2024-03-21 12:48:54.323467
27|1|12|12.0|2024-03-21 12:48:54.324801
28|0|21|21.0|2024-03-21 12:48:55.414513
29|1|25|25.0|2024-03-21 12:48:55.627694
30|1|13|13.0|2024-03-21 12:48:56.304904
31|0|26|26.0|2024-03-21 12:48:56.774669
32|1|13|13.0|2024-03-21 12:48:56.979461
33|0|13|13.0|2024-03-21 12:48:57.447218
34|1|20|20.0|2024-03-21 12:48:58.019593
35|1|12|12.0|2024-03-21 12:48:58.644563
36|1|17|17.0|2024-03-21 12:48:59.525146
37|1|13|13.0|2024-03-21 12:49:00.201352
38|0|66|66.0|2024-03-21 12:49:00.877147
39|1|19|19.0|2024-03-21 12:49:01.188315
40|0|22|22.0|2024-03-21 12:49:02.018513
41|1|17|17.0|2024-03-21 12:49:02.071704
42|0|17|17.0|2024-03-21 12:49:02.900348
43|0|14|14.0|2024-03-21 12:49:03.623654
44|1|46|46.0|2024-03-21 12:49:04.458631
45|0|17|17.0|2024-03-21 12:49:04.510015
46|0|15|15.0|2024-03-21 12:49:05.281731
47|1|20|20.0|2024-03-21 12:49:37.894190
48|1|11|11.0|2024-03-21 12:49:38.431806
49|0|22|22.0|2024-03-21 12:49:38.776688
50|1|9|9.0|2024-03-21 12:49:38.874519
51|0|16|16.0|2024-03-21 12:49:39.554595
52|0|10|10.0|2024-03-21 12:49:40.040315
53|1|28|28.0|2024-03-21 12:49:40.235421
54|1|12|12.0|2024-03-21 12:49:40.817579
55|0|26|26.0|2024-03-21 12:49:41.303337
56|0|22|22.0|2024-03-21 12:49:42.376471
57|1|37|37.0|2024-03-21 12:49:42.622654
58|1|12|12.0|2024-03-21 12:49:43.210111
59|0|31|31.0|2024-03-21 12:49:43.901069
60|1|23|23.0|2024-03-21 12:49:44.349683
61|1|14|14.0|2024-03-21 12:49:45.051720
62|0|25|25.0|2024-03-21 12:49:45.153090
63|1|15|15.0|2024-03-21 12:49:45.805177
64|0|20|20.0|2024-03-21 12:49:46.155962
65|0|12|12.0|2024-03-21 12:49:46.761413
66|0|17|17.0|2024-03-21 12:49:47.653539
67|1|37|37.0|2024-03-21 12:49:47.705063
68|1|14|14.0|2024-03-21 12:49:48.431704
69|0|45|45.0|2024-03-21 12:49:49.950045
70|1|35|35.0|2024-03-21 12:50:22.063008
71|1|20|20.0|2024-03-21 12:50:23.064647
72|0|28|28.0|2024-03-21 12:50:23.214869
73|1|19|19.0|2024-03-21 12:50:24.047210
74|0|18|18.0|2024-03-21 12:50:24.148980
75|0|29|29.0|2024-03-21 12:50:25.660799
76|1|32|32.0|2024-03-21 12:50:25.714081
77|1|15|15.0|2024-03-21 12:50:26.497850
78|1|32|32.0|2024-03-21 12:50:28.089811
79|0|53|53.0|2024-03-21 12:50:28.333852
80|0|11|11.0|2024-03-21 12:50:28.870172
81|1|25|25.0|2024-03-21 12:50:29.309054
82|0|17|17.0|2024-03-21 12:50:29.700605
83|0|16|16.0|2024-03-21 12:50:30.483366
84|1|27|27.0|2024-03-21 12:50:30.630733
85|1|16|16.0|2024-03-21 12:50:31.422592
86|0|32|32.0|2024-03-21 12:50:32.062433
87|0|17|17.0|2024-03-21 12:50:32.893913
88|1|31|31.0|2024-03-21 12:50:32.946476
89|0|11|11.0|2024-03-21 12:50:33.445084
90|1|14|14.0|2024-03-21 12:50:33.641815
91|0|15|15.0|2024-03-21 12:50:34.183490
92|1|13|13.0|2024-03-21 12:50:34.281576
93|1|12|12.0|2024-03-21 12:51:07.281187
94|0|15|15.0|2024-03-21 12:51:07.332036
95|0|13|13.0|2024-03-21 12:51:07.987325
96|1|18|18.0|2024-03-21 12:51:08.189546
97|0|38|38.0|2024-03-21 12:51:09.900655
