episode|worker_id|eplen|score|ts
0|0|78|-10.659999999999986|2024-06-04 21:47:56.265279
1|0|97|-7.879999999999981|2024-06-04 21:47:56.832271
2|0|97|-25.70000000000004|2024-06-04 21:47:57.349408
3|0|11|-1.0799999999999983|2024-06-04 21:47:57.419174
4|0|100|-9.90999999999998|2024-06-04 21:47:58.043047
5|0|28|-0.26000000000000023|2024-06-04 21:47:58.685133
6|0|44|-10.319999999999993|2024-06-04 21:47:58.936173
7|0|100|-12.879999999999981|2024-06-04 21:47:59.514374
8|0|100|-22.780000000000005|2024-06-04 21:48:00.070412
9|0|18|-0.16000000000000014|2024-06-04 21:48:25.044708
10|0|10|-2.0599999999999996|2024-06-04 21:48:25.621152
11|0|11|-1.0799999999999983|2024-06-04 21:48:25.707898
12|0|11|0.9|2024-06-04 21:48:25.792756
13|0|56|-8.459999999999992|2024-06-04 21:48:26.148690
14|0|5|0.96|2024-06-04 21:48:26.181958
15|0|14|-2.099999999999998|2024-06-04 21:48:26.660263
16|0|63|-17.44000000000003|2024-06-04 21:48:27.091497
17|0|62|-4.559999999999994|2024-06-04 21:48:27.505097
18|0|33|-3.279999999999996|2024-06-04 21:48:27.747015
19|0|100|-13.869999999999981|2024-06-04 21:48:28.467440
20|0|18|-2.139999999999998|2024-06-04 21:48:28.950159
21|0|53|-11.399999999999991|2024-06-04 21:48:29.341014
22|0|58|-10.45999999999999|2024-06-04 21:48:29.720927
23|0|8|-0.06000000000000005|2024-06-04 21:48:29.771549
24|0|59|-9.479999999999992|2024-06-04 21:48:30.130060
25|0|100|-13.869999999999981|2024-06-04 21:48:30.616432
26|0|100|-15.849999999999982|2024-06-04 21:48:48.214097
27|0|9|-1.0599999999999996|2024-06-04 21:48:48.254222
28|0|21|-3.1599999999999966|2024-06-04 21:48:48.359057
29|0|22|-2.179999999999998|2024-06-04 21:48:48.438222
30|0|8|-0.06000000000000005|2024-06-04 21:48:48.711707
31|0|100|-20.80000000000004|2024-06-04 21:48:49.047732
32|0|10|-0.08000000000000007|2024-06-04 21:48:49.112356
33|0|9|0.92|2024-06-04 21:48:49.176409
34|0|100|-15.849999999999982|2024-06-04 21:48:49.852164
35|0|100|-13.869999999999987|2024-06-04 21:48:50.939642
36|0|7|0.94|2024-06-04 21:48:50.983968
37|0|100|-12.879999999999987|2024-06-04 21:48:51.676239
38|0|22|-0.20000000000000018|2024-06-04 21:48:51.848060
39|0|13|0.88|2024-06-04 21:48:51.930663
40|0|24|-2.199999999999997|2024-06-04 21:48:52.464482
41|0|100|-22.78000000000005|2024-06-04 21:49:09.851044
42|0|15|-1.1199999999999974|2024-06-04 21:49:09.889294
43|0|18|-0.16000000000000014|2024-06-04 21:49:09.930145
44|0|100|-19.810000000000013|2024-06-04 21:49:10.259697
45|0|31|-9.199999999999998|2024-06-04 21:49:10.959805
46|0|100|-13.869999999999985|2024-06-04 21:49:11.407625
47|0|7|0.94|2024-06-04 21:49:11.441684
48|0|78|-12.639999999999986|2024-06-04 21:49:11.805328
49|0|7|0.94|2024-06-04 21:49:11.835353
50|0|100|-10.899999999999986|2024-06-04 21:49:12.432296
51|0|100|-30.70000000000001|2024-06-04 21:49:12.742278
52|0|11|0.9|2024-06-04 21:49:12.797016
53|0|35|-1.3199999999999994|2024-06-04 21:49:12.998957
54|0|28|-0.26|2024-06-04 21:49:30.666990
55|0|100|-25.750000000000032|2024-06-04 21:49:31.352635
56|0|100|-18.820000000000043|2024-06-04 21:49:31.606372
57|0|34|-8.239999999999995|2024-06-04 21:49:31.680877
58|0|34|-6.259999999999995|2024-06-04 21:49:31.755034
59|0|100|-9.909999999999984|2024-06-04 21:49:31.974649
60|0|100|-17.829999999999995|2024-06-04 21:49:32.939959
61|0|11|-1.0799999999999983|2024-06-04 21:49:32.995983
62|0|21|-3.1599999999999984|2024-06-04 21:49:33.106084
63|0|17|-3.1199999999999983|2024-06-04 21:49:33.200528
64|0|24|-2.1999999999999966|2024-06-04 21:49:33.318315
65|0|100|-15.849999999999982|2024-06-04 21:49:34.251479
66|0|100|-11.889999999999985|2024-06-04 21:49:52.620398
67|0|82|-18.620000000000005|2024-06-04 21:49:53.003004
68|0|37|-5.2999999999999945|2024-06-04 21:49:53.143380
69|0|68|-6.599999999999987|2024-06-04 21:49:53.407499
70|0|38|-6.299999999999995|2024-06-04 21:49:53.660004
71|0|39|-9.279999999999996|2024-06-04 21:49:53.711913
72|0|23|-5.159999999999998|2024-06-04 21:49:53.739266
73|0|100|-16.839999999999982|2024-06-04 21:49:53.865224
74|0|86|-10.739999999999984|2024-06-04 21:49:53.973425
75|0|100|-18.819999999999997|2024-06-04 21:49:54.273836
76|0|76|-6.679999999999989|2024-06-04 21:50:12.332103
77|0|12|-0.10000000000000009|2024-06-04 21:50:12.421406
78|0|44|-4.379999999999995|2024-06-04 21:50:12.740114
79|0|44|-6.359999999999998|2024-06-04 21:50:13.057011
80|0|13|-1.0999999999999988|2024-06-04 21:50:13.716176
81|0|100|-19.810000000000027|2024-06-04 21:50:14.362986
82|0|59|-5.519999999999989|2024-06-04 21:50:14.695519
83|0|100|-17.830000000000013|2024-06-04 21:50:15.026201
84|0|8|-0.06000000000000005|2024-06-04 21:50:15.044934
85|0|100|-19.81000000000001|2024-06-04 21:50:15.739897
86|0|6|-0.040000000000000036|2024-06-04 21:50:15.767165
87|0|69|-5.6199999999999894|2024-06-04 21:50:16.044432
88|0|100|-16.839999999999986|2024-06-04 21:50:33.970985
89|0|100|-9.909999999999984|2024-06-04 21:50:34.627644
90|0|100|-21.79000000000002|2024-06-04 21:50:35.706572
91|0|21|-5.139999999999997|2024-06-04 21:50:35.853107
92|0|49|-3.4399999999999924|2024-06-04 21:50:36.226849
93|0|32|-8.219999999999995|2024-06-04 21:50:36.448146
94|0|100|-8.919999999999984|2024-06-04 21:50:37.132953
95|0|88|-12.739999999999986|2024-06-04 21:50:38.197534
96|0|25|-1.219999999999997|2024-06-04 21:50:38.357153
97|0|100|-12.879999999999981|2024-06-04 21:50:39.094600
98|0|12|-0.10000000000000009|2024-06-04 21:50:56.542973
99|0|22|-0.19999999999999996|2024-06-04 21:50:56.650966
100|0|100|-10.89999999999998|2024-06-04 21:50:57.495902
101|0|78|-8.679999999999987|2024-06-04 21:50:57.718032
102|0|28|-0.26|2024-06-04 21:50:57.808813
103|0|8|-0.06000000000000005|2024-06-04 21:50:57.825947
104|0|33|-9.219999999999995|2024-06-04 21:50:57.915215
105|0|18|-4.119999999999997|2024-06-04 21:50:58.247421
106|0|100|-15.849999999999989|2024-06-04 21:50:58.739409
107|0|100|-10.899999999999988|2024-06-04 21:50:59.182210
108|0|65|-3.5999999999999943|2024-06-04 21:50:59.478500
109|0|100|-11.889999999999981|2024-06-04 21:50:59.900626
110|0|100|-14.859999999999982|2024-06-04 21:51:18.383175
111|0|100|-12.859999999999982|2024-06-04 21:51:18.806001
112|0|100|-19.80999999999999|2024-06-04 21:51:19.178278
113|0|100|-16.839999999999986|2024-06-04 21:51:19.507939
114|0|58|-12.43999999999999|2024-06-04 21:51:19.655203
115|0|34|-6.259999999999997|2024-06-04 21:51:20.220597
116|0|100|-17.830000000000027|2024-06-04 21:51:20.674148
117|0|21|-1.1799999999999962|2024-06-04 21:51:20.782113
118|0|10|-0.08000000000000007|2024-06-04 21:51:20.842590
119|0|27|-7.179999999999996|2024-06-04 21:51:21.000167
120|0|100|-17.83000000000001|2024-06-04 21:51:39.524301
121|0|13|-1.0999999999999979|2024-06-04 21:51:39.539470
122|0|7|0.94|2024-06-04 21:51:39.549883
123|0|66|-8.55999999999999|2024-06-04 21:51:39.637336
124|0|82|-20.600000000000048|2024-06-04 21:51:39.735649
125|0|39|-5.319999999999993|2024-06-04 21:51:39.988360
126|0|42|-6.339999999999993|2024-06-04 21:51:40.047161
127|0|76|-12.619999999999987|2024-06-04 21:51:40.177717
128|0|29|-3.2399999999999984|2024-06-04 21:51:40.242104
129|0|100|-5.949999999999991|2024-06-04 21:51:40.541196
130|0|100|-17.83|2024-06-04 21:51:41.157611
131|0|100|-20.800000000000022|2024-06-04 21:51:58.960535
132|0|18|-2.1399999999999992|2024-06-04 21:51:59.079846
133|0|9|-1.0599999999999996|2024-06-04 21:51:59.126569
134|0|8|-0.06000000000000005|2024-06-04 21:51:59.171713
135|0|100|-35.650000000000006|2024-06-04 21:51:59.892072
136|0|14|-2.099999999999998|2024-06-04 21:51:59.949310
137|0|100|-28.720000000000024|2024-06-04 21:52:00.153141
138|0|9|-1.0599999999999987|2024-06-04 21:52:00.168815
139|0|8|-0.06000000000000005|2024-06-04 21:52:00.180791
140|0|7|0.94|2024-06-04 21:52:00.523859
141|0|100|-34.66|2024-06-04 21:52:01.058619
142|0|100|-22.780000000000026|2024-06-04 21:52:01.493101
143|0|14|-0.1200000000000001|2024-06-04 21:52:01.558812
144|0|25|-5.179999999999999|2024-06-04 21:52:01.664561
145|0|100|-30.70000000000003|2024-06-04 21:52:02.371236
146|0|12|-0.10000000000000009|2024-06-04 21:52:02.418655
147|0|22|-2.179999999999997|2024-06-04 21:52:19.662262
148|0|100|-21.790000000000028|2024-06-04 21:52:20.349567
149|0|100|-23.770000000000028|2024-06-04 21:52:21.044897
150|0|7|0.94|2024-06-04 21:52:21.539609
151|0|21|-5.139999999999999|2024-06-04 21:52:21.679856
152|0|100|-8.919999999999984|2024-06-04 21:52:22.347013
153|0|7|0.94|2024-06-04 21:52:22.392694
154|0|100|-19.80999999999999|2024-06-04 21:52:23.048555
155|0|100|-21.790000000000052|2024-06-04 21:52:24.129616
156|0|100|-31.690000000000044|2024-06-04 21:52:24.852239
157|0|100|-15.849999999999982|2024-06-04 21:52:42.346506
158|0|20|-0.17999999999999994|2024-06-04 21:52:42.410086
159|0|100|-7.929999999999992|2024-06-04 21:52:42.800660
160|0|100|-3.9699999999999793|2024-06-04 21:52:43.561828
161|0|100|-17.830000000000037|2024-06-04 21:52:43.992001
162|0|100|-15.849999999999984|2024-06-04 21:52:44.356399
163|0|5|0.96|2024-06-04 21:52:44.367946
164|0|100|-12.879999999999983|2024-06-04 21:52:44.692667
165|0|100|-12.879999999999987|2024-06-04 21:53:02.769916
166|0|41|-5.339999999999993|2024-06-04 21:53:03.017240
167|0|33|-3.279999999999996|2024-06-04 21:53:03.167576
168|0|53|-7.439999999999994|2024-06-04 21:53:03.388742
