episode|worker_id|eplen|score|ts
0|1|19|19.0|2024-03-21 12:48:08.207327
1|0|31|31.0|2024-03-21 12:48:08.776207
2|1|14|14.0|2024-03-21 12:48:08.871839
3|1|13|13.0|2024-03-21 12:48:09.489289
4|0|18|18.0|2024-03-21 12:48:09.632442
5|1|11|11.0|2024-03-21 12:48:10.011817
6|0|9|9.0|2024-03-21 12:48:10.059752
7|1|16|16.0|2024-03-21 12:48:10.770205
8|0|20|20.0|2024-03-21 12:48:11.008166
9|1|14|14.0|2024-03-21 12:48:11.436078
10|1|11|11.0|2024-03-21 12:48:11.961371
11|1|11|11.0|2024-03-21 12:48:12.482661
12|0|40|40.0|2024-03-21 12:48:12.915296
13|1|17|17.0|2024-03-21 12:48:13.296440
14|0|19|19.0|2024-03-21 12:48:13.818055
15|0|10|10.0|2024-03-21 12:48:14.292229
16|1|23|23.0|2024-03-21 12:48:14.387192
17|0|15|15.0|2024-03-21 12:48:15.002080
18|0|23|23.0|2024-03-21 12:48:16.096779
19|1|46|46.0|2024-03-21 12:48:16.572623
20|0|13|13.0|2024-03-21 12:48:16.716148
21|0|12|12.0|2024-03-21 12:48:17.285250
22|1|15|15.0|2024-03-21 12:48:17.286483
23|1|15|15.0|2024-03-21 12:48:17.996737
24|0|21|21.0|2024-03-21 12:48:18.284920
25|1|13|13.0|2024-03-21 12:48:18.617058
26|0|14|14.0|2024-03-21 12:48:18.949963
27|0|18|18.0|2024-03-21 12:48:51.982420
28|0|11|11.0|2024-03-21 12:48:52.515425
29|1|37|37.0|2024-03-21 12:48:52.564276
30|0|14|14.0|2024-03-21 12:48:53.186885
31|1|17|17.0|2024-03-21 12:48:53.379633
32|0|27|27.0|2024-03-21 12:48:54.487379
33|1|45|45.0|2024-03-21 12:48:55.548232
34|0|24|24.0|2024-03-21 12:48:55.645479
35|0|32|32.0|2024-03-21 12:48:57.184868
36|1|47|47.0|2024-03-21 12:48:57.808669
37|0|22|22.0|2024-03-21 12:48:58.241281
38|1|12|12.0|2024-03-21 12:48:58.385334
39|1|16|16.0|2024-03-21 12:48:59.155865
40|0|21|21.0|2024-03-21 12:48:59.257230
41|1|14|14.0|2024-03-21 12:48:59.836853
42|0|21|21.0|2024-03-21 12:49:00.271242
43|1|9|9.0|2024-03-21 12:49:00.272469
44|0|11|11.0|2024-03-21 12:49:00.803940
45|1|27|27.0|2024-03-21 12:49:01.573902
46|0|17|17.0|2024-03-21 12:49:01.622274
47|1|40|40.0|2024-03-21 12:49:35.119920
48|0|51|51.0|2024-03-21 12:49:35.695860
49|1|15|15.0|2024-03-21 12:49:35.840387
50|0|15|15.0|2024-03-21 12:49:36.415880
51|1|27|27.0|2024-03-21 12:49:37.137560
52|0|25|25.0|2024-03-21 12:49:37.617620
53|1|20|20.0|2024-03-21 12:49:38.098797
54|1|11|11.0|2024-03-21 12:49:38.626784
55|0|34|34.0|2024-03-21 12:49:39.252285
56|1|14|14.0|2024-03-21 12:49:39.300818
57|1|9|9.0|2024-03-21 12:49:39.739275
58|0|15|15.0|2024-03-21 12:49:39.980357
59|0|11|11.0|2024-03-21 12:49:40.509067
60|1|24|24.0|2024-03-21 12:49:40.894163
61|0|12|12.0|2024-03-21 12:49:41.087319
62|0|11|11.0|2024-03-21 12:49:41.616299
63|1|15|15.0|2024-03-21 12:49:41.617572
64|1|11|11.0|2024-03-21 12:49:42.146239
65|0|18|18.0|2024-03-21 12:49:42.483381
66|1|17|17.0|2024-03-21 12:49:42.965447
67|0|17|17.0|2024-03-21 12:49:43.306520
68|1|10|10.0|2024-03-21 12:49:43.451637
69|1|11|11.0|2024-03-21 12:49:43.980166
70|0|27|27.0|2024-03-21 12:49:44.606682
71|1|21|21.0|2024-03-21 12:49:44.995389
72|0|10|10.0|2024-03-21 12:49:45.092051
73|1|14|14.0|2024-03-21 12:49:45.676739
74|0|14|14.0|2024-03-21 12:49:45.774055
75|0|15|15.0|2024-03-21 12:49:46.498444
76|1|33|33.0|2024-03-21 12:50:19.174266
77|0|17|17.0|2024-03-21 12:50:19.222958
78|1|12|12.0|2024-03-21 12:50:19.754090
79|1|18|18.0|2024-03-21 12:50:20.615753
80|0|36|36.0|2024-03-21 12:50:20.951880
81|1|17|17.0|2024-03-21 12:50:21.432300
82|0|22|22.0|2024-03-21 12:50:22.009329
