episode|worker_id|eplen|score|ts
0|1|15|15.0|2024-03-16 11:45:30.822626
1|0|19|19.0|2024-03-16 11:45:31.498200
2|0|22|22.0|2024-03-16 11:45:35.170262
3|0|13|13.0|2024-03-16 11:45:37.159713
4|1|41|41.0|2024-03-16 11:45:37.441124
5|1|18|18.0|2024-03-16 11:45:40.066430
6|1|10|10.0|2024-03-16 11:45:41.526119
7|0|37|37.0|2024-03-16 11:45:42.584918
8|1|26|26.0|2024-03-16 11:45:45.336057
9|0|23|23.0|2024-03-16 11:45:45.935392
10|1|20|20.0|2024-03-16 11:45:48.265179
11|0|27|27.0|2024-03-16 11:45:49.805216
12|1|21|21.0|2024-03-16 11:45:51.044399
13|0|23|23.0|2024-03-16 11:45:52.755771
14|1|16|16.0|2024-03-16 11:45:53.175493
15|0|21|21.0|2024-03-16 11:45:55.701368
16|1|20|20.0|2024-03-16 11:45:55.973203
17|1|19|19.0|2024-03-16 11:45:58.625058
18|0|31|31.0|2024-03-16 11:46:00.120180
19|1|29|29.0|2024-03-16 11:46:03.156961
20|1|22|22.0|2024-03-16 11:46:06.435348
21|1|14|14.0|2024-03-16 11:46:08.549600
22|0|60|60.0|2024-03-16 11:46:09.181805
23|1|20|20.0|2024-03-16 11:46:11.134772
24|0|35|35.0|2024-03-16 11:46:13.883201
25|1|35|35.0|2024-03-16 11:46:16.050661
26|0|18|18.0|2024-03-16 11:46:16.503845
27|0|15|15.0|2024-03-16 11:46:18.760887
28|1|21|21.0|2024-03-16 11:46:19.165233
29|1|10|10.0|2024-03-16 11:46:20.630002
30|0|19|19.0|2024-03-16 11:46:21.560781
31|0|14|14.0|2024-03-16 11:46:23.605573
32|1|30|30.0|2024-03-16 11:46:25.144316
33|0|15|15.0|2024-03-16 11:46:25.898888
34|1|28|28.0|2024-03-16 11:46:29.361078
35|0|34|34.0|2024-03-16 11:46:30.944028
36|1|36|36.0|2024-03-16 11:46:34.324613
37|1|12|12.0|2024-03-16 11:46:36.103208
38|0|53|53.0|2024-03-16 11:46:38.555258
39|1|19|19.0|2024-03-16 11:46:38.972158
40|0|21|21.0|2024-03-16 11:46:41.498393
41|1|18|18.0|2024-03-16 11:46:41.500018
42|0|14|14.0|2024-03-16 11:46:43.391023
43|0|20|20.0|2024-03-16 11:46:46.267709
44|0|13|13.0|2024-03-16 11:46:47.999358
45|1|50|50.0|2024-03-16 11:46:48.410712
46|1|16|16.0|2024-03-16 11:46:50.847625
47|0|23|23.0|2024-03-16 11:46:51.488089
48|1|17|17.0|2024-03-16 11:46:53.427357
49|0|18|18.0|2024-03-16 11:46:54.016606
50|0|14|14.0|2024-03-16 11:46:56.049728
51|1|26|26.0|2024-03-16 11:46:57.119263
52|0|24|24.0|2024-03-16 11:46:59.446066
53|1|27|27.0|2024-03-16 11:47:00.807140
54|0|11|11.0|2024-03-16 11:47:00.948971
55|0|14|14.0|2024-03-16 11:47:03.039475
56|1|17|17.0|2024-03-16 11:47:03.307932
57|1|12|12.0|2024-03-16 11:47:05.149930
58|0|27|27.0|2024-03-16 11:47:07.111027
59|1|16|16.0|2024-03-16 11:47:07.537119
60|0|19|19.0|2024-03-16 11:47:10.107484
61|1|26|26.0|2024-03-16 11:47:11.648825
62|0|13|13.0|2024-03-16 11:47:12.083609
63|0|10|10.0|2024-03-16 11:47:13.601496
64|1|17|17.0|2024-03-16 11:47:14.242150
65|0|15|15.0|2024-03-16 11:47:15.914502
66|0|13|13.0|2024-03-16 11:47:17.820382
67|0|27|27.0|2024-03-16 11:47:21.632024
68|1|56|56.0|2024-03-16 11:47:22.385509
69|0|29|29.0|2024-03-16 11:47:25.819361
70|0|16|16.0|2024-03-16 11:47:27.940467
71|1|45|45.0|2024-03-16 11:47:28.687218
72|0|15|15.0|2024-03-16 11:47:30.223407
73|0|17|17.0|2024-03-16 11:47:32.653092
74|1|27|27.0|2024-03-16 11:47:32.655116
75|1|20|20.0|2024-03-16 11:47:35.258675
76|0|28|28.0|2024-03-16 11:47:36.333761
77|0|12|12.0|2024-03-16 11:47:37.768930
78|1|26|26.0|2024-03-16 11:47:38.630346
79|1|17|17.0|2024-03-16 11:47:40.724025
80|1|14|14.0|2024-03-16 11:47:42.602736
81|0|44|44.0|2024-03-16 11:47:43.441222
82|1|18|18.0|2024-03-16 11:47:44.771768
83|0|24|24.0|2024-03-16 11:47:46.187524
84|1|16|16.0|2024-03-16 11:47:46.502140
85|1|22|22.0|2024-03-16 11:47:48.917654
86|0|40|40.0|2024-03-16 12:46:47.783257
87|1|16|16.0|2024-03-16 12:46:47.940470
88|0|14|14.0|2024-03-16 12:46:49.431393
89|0|28|28.0|2024-03-16 12:46:53.372485
90|1|50|50.0|2024-03-16 12:46:54.529486
91|0|11|11.0|2024-03-16 12:46:54.803209
92|1|12|12.0|2024-03-16 12:46:56.093240
93|0|25|25.0|2024-03-16 12:46:58.104295
94|0|17|17.0|2024-03-16 12:47:00.395299
95|1|49|49.0|2024-03-16 12:47:02.794877
96|0|26|26.0|2024-03-16 12:47:04.082363
97|0|16|16.0|2024-03-16 12:47:06.222823
98|1|31|31.0|2024-03-16 12:47:06.900067
99|0|13|13.0|2024-03-16 12:47:07.900299
100|1|11|11.0|2024-03-16 12:47:08.782226
101|0|14|14.0|2024-03-16 12:47:10.214648
102|0|12|12.0|2024-03-16 12:47:11.840721
103|1|27|27.0|2024-03-16 12:47:12.445073
104|1|9|9.0|2024-03-16 12:47:13.496909
105|0|19|19.0|2024-03-16 12:47:14.315676
106|1|15|15.0|2024-03-16 12:47:15.798333
107|0|11|11.0|2024-03-16 12:47:15.952975
108|0|17|17.0|2024-03-16 12:47:18.017433
109|1|20|20.0|2024-03-16 12:47:18.251114
110|0|10|10.0|2024-03-16 12:47:19.069309
111|1|9|9.0|2024-03-16 12:47:19.188937
112|0|23|23.0|2024-03-16 12:47:22.119825
113|1|32|32.0|2024-03-16 12:47:22.988531
114|0|24|24.0|2024-03-16 12:47:24.461155
115|1|20|20.0|2024-03-16 12:47:25.223219
116|1|14|14.0|2024-03-16 12:47:27.039876
117|0|26|26.0|2024-03-16 12:47:27.809370
118|1|21|21.0|2024-03-16 12:47:29.117540
119|0|21|21.0|2024-03-16 12:47:29.730509
120|1|19|19.0|2024-03-16 12:47:31.224297
121|0|15|15.0|2024-03-16 12:47:31.523836
122|1|12|12.0|2024-03-16 12:47:32.727495
123|0|11|11.0|2024-03-16 12:47:32.824214
124|0|16|16.0|2024-03-16 12:47:35.103203
125|0|15|15.0|2024-03-16 12:47:37.320098
126|1|34|34.0|2024-03-16 12:47:37.558154
127|1|10|10.0|2024-03-16 12:47:38.907010
128|0|16|16.0|2024-03-16 12:47:39.426629
129|1|13|13.0|2024-03-16 12:47:40.633946
130|0|18|18.0|2024-03-16 12:47:41.837069
131|1|13|13.0|2024-03-16 12:47:42.509012
132|0|24|24.0|2024-03-16 12:47:44.849072
133|0|24|24.0|2024-03-16 12:47:48.588476
134|1|44|44.0|2024-03-16 12:47:48.591129
135|1|14|14.0|2024-03-16 12:47:50.484488
136|1|11|11.0|2024-03-16 12:47:51.819392
137|0|27|27.0|2024-03-16 12:47:52.077541
138|0|18|18.0|2024-03-16 12:47:54.685768
139|1|26|26.0|2024-03-16 12:47:55.500743
140|1|10|10.0|2024-03-16 12:47:56.645671
141|0|25|25.0|2024-03-16 12:47:57.821544
142|1|20|20.0|2024-03-16 12:47:59.280724
143|0|25|25.0|2024-03-16 12:48:00.996460
144|1|39|39.0|2024-03-16 12:48:04.139702
145|0|26|26.0|2024-03-16 12:48:04.246729
146|1|13|13.0|2024-03-16 12:48:05.557084
147|0|18|18.0|2024-03-16 12:48:06.016376
148|0|14|14.0|2024-03-16 12:48:07.315233
149|1|38|38.0|2024-03-16 12:48:09.487137
150|0|22|22.0|2024-03-16 12:48:10.027859
