episode|worker_id|eplen|score|ts
0|0|12|12.0|2024-05-16 14:08:37.672354
1|1|18|18.0|2024-05-16 14:08:37.844964
2|0|18|18.0|2024-05-16 14:08:38.189345
3|1|12|12.0|2024-05-16 14:08:38.190155
4|0|17|17.0|2024-05-16 14:08:38.676798
5|1|23|23.0|2024-05-16 14:08:38.853755
6|0|16|16.0|2024-05-16 14:08:39.148947
7|1|19|19.0|2024-05-16 14:08:39.414590
8|0|16|16.0|2024-05-16 14:08:39.614034
9|0|14|14.0|2024-05-16 14:08:40.012376
10|1|34|34.0|2024-05-16 14:08:40.385635
11|0|27|27.0|2024-05-16 14:08:40.790535
12|1|15|15.0|2024-05-16 14:08:40.820954
13|0|13|13.0|2024-05-16 14:08:41.175348
14|1|14|14.0|2024-05-16 14:08:41.235172
15|0|12|12.0|2024-05-16 14:08:41.530080
16|0|9|9.0|2024-05-16 14:08:41.790920
17|1|24|24.0|2024-05-16 14:08:41.935999
18|0|17|17.0|2024-05-16 14:08:42.282060
19|1|19|19.0|2024-05-16 14:08:42.483414
20|1|10|10.0|2024-05-16 14:08:42.773334
21|1|15|15.0|2024-05-16 14:08:43.250403
22|0|35|35.0|2024-05-16 14:08:43.342911
23|1|21|21.0|2024-05-16 14:08:43.886137
24|1|12|12.0|2024-05-16 14:08:44.250675
25|0|39|39.0|2024-05-16 14:08:44.504755
26|1|11|11.0|2024-05-16 14:08:44.562357
27|0|27|27.0|2024-05-16 14:09:15.093903
28|1|28|28.0|2024-05-16 14:09:15.186436
29|0|14|14.0|2024-05-16 14:09:15.523650
30|1|25|25.0|2024-05-16 14:09:15.943903
31|0|15|15.0|2024-05-16 14:09:15.975473
32|1|18|18.0|2024-05-16 14:09:16.491955
33|0|22|22.0|2024-05-16 14:09:16.638585
34|1|15|15.0|2024-05-16 14:09:16.942122
35|1|20|20.0|2024-05-16 14:09:17.538959
36|0|55|55.0|2024-05-16 14:09:18.288021
37|0|18|18.0|2024-05-16 14:09:18.839302
38|1|44|44.0|2024-05-16 14:09:18.871807
39|1|21|21.0|2024-05-16 14:09:19.495151
40|1|30|30.0|2024-05-16 14:09:20.397936
41|0|66|66.0|2024-05-16 14:09:20.814379
42|1|16|16.0|2024-05-16 14:09:20.875611
43|0|13|13.0|2024-05-16 14:09:21.201459
44|0|12|12.0|2024-05-16 14:09:21.559238
45|1|36|36.0|2024-05-16 14:09:21.948541
46|0|19|19.0|2024-05-16 14:09:50.902068
47|0|37|37.0|2024-05-16 14:09:51.965734
48|1|53|53.0|2024-05-16 14:09:52.254067
49|0|19|19.0|2024-05-16 14:09:52.513108
50|1|17|17.0|2024-05-16 14:09:52.741520
51|0|15|15.0|2024-05-16 14:09:52.948231
52|0|16|16.0|2024-05-16 14:09:53.405286
53|1|24|24.0|2024-05-16 14:09:53.436965
54|1|13|13.0|2024-05-16 14:09:53.809397
55|0|31|31.0|2024-05-16 14:09:54.296281
56|1|37|37.0|2024-05-16 14:09:54.870686
57|0|23|23.0|2024-05-16 14:09:54.957803
58|0|17|17.0|2024-05-16 14:09:55.447483
59|1|21|21.0|2024-05-16 14:09:55.477342
60|1|15|15.0|2024-05-16 14:09:55.904075
61|1|14|14.0|2024-05-16 14:09:56.302840
62|0|35|35.0|2024-05-16 14:09:56.445662
63|1|12|12.0|2024-05-16 14:09:56.644861
64|1|9|9.0|2024-05-16 14:09:56.901146
65|0|25|25.0|2024-05-16 14:09:57.157934
66|1|23|23.0|2024-05-16 14:09:57.554699
67|0|15|15.0|2024-05-16 14:09:57.584291
68|0|9|9.0|2024-05-16 14:09:57.847679
