episode|worker_id|eplen|score|ts
0|0|27|-5.199999999999996|2024-05-20 17:00:00.231630
1|0|94|-16.760000000000037|2024-05-20 17:01:24.411769
2|0|100|-44.559999999999995|2024-05-20 17:02:49.580241
3|0|100|-35.65000000000002|2024-05-20 17:04:15.913823
4|0|100|-39.609999999999985|2024-05-20 17:05:40.030102
5|0|100|-19.81000000000001|2024-05-20 17:07:06.223845
6|0|100|-38.62000000000002|2024-05-20 17:08:33.546637
7|0|100|-31.69000000000004|2024-05-20 19:23:25.148170
8|0|100|-27.730000000000054|2024-05-20 19:24:50.182007
9|0|100|-25.75000000000006|2024-05-20 19:26:16.291534
10|0|100|-19.810000000000066|2024-05-20 19:27:42.814058
11|0|100|-17.830000000000005|2024-05-20 19:29:07.917615
12|0|16|-2.1199999999999983|2024-05-20 19:29:21.028080
13|0|100|-23.770000000000067|2024-05-20 19:30:43.653760
14|0|27|-5.199999999999998|2024-05-20 19:31:07.193455
15|0|34|-8.239999999999995|2024-05-20 19:31:42.749894
16|0|100|-13.869999999999981|2024-05-20 20:51:47.841462
17|0|12|-0.10000000000000009|2024-05-20 20:51:58.751440
18|0|73|-17.540000000000035|2024-05-20 20:52:59.302670
19|0|39|-5.319999999999993|2024-05-20 20:53:31.849673
20|0|64|-6.559999999999989|2024-05-20 20:54:23.944721
21|0|27|-5.199999999999996|2024-05-20 20:54:45.683922
22|0|8|-0.06000000000000005|2024-05-20 20:54:53.203439
23|0|18|-0.16000000000000014|2024-05-20 20:55:07.590111
24|0|35|-3.2999999999999945|2024-05-20 20:55:37.294122
25|0|100|-17.830000000000002|2024-05-20 20:56:59.927744
26|0|100|-14.859999999999982|2024-05-20 20:58:24.187367
27|0|31|-5.239999999999997|2024-05-20 20:58:50.781245
28|0|22|-4.159999999999998|2024-05-20 20:59:09.440560
29|0|68|-12.539999999999988|2024-05-20 21:00:07.788218
30|0|75|-9.639999999999986|2024-05-20 22:21:07.831742
31|0|82|-8.719999999999988|2024-05-20 22:22:12.978120
32|0|45|-7.359999999999998|2024-05-20 22:22:48.487029
33|0|29|0.72|2024-05-20 22:23:10.547858
34|0|100|-14.859999999999982|2024-05-20 22:24:25.599408
35|0|53|-11.399999999999991|2024-05-20 22:25:08.612065
36|0|100|-24.760000000000094|2024-05-20 22:26:27.050562
37|0|100|-7.929999999999993|2024-05-20 22:27:46.097822
38|0|76|-14.599999999999989|2024-05-20 22:28:46.965772
39|0|6|-0.040000000000000036|2024-05-20 22:28:52.808386
40|0|29|-9.179999999999996|2024-05-20 23:47:41.962588
41|0|12|-2.0799999999999983|2024-05-20 23:47:51.610804
42|0|5|0.96|2024-05-20 23:47:55.632271
43|0|100|-14.859999999999983|2024-05-20 23:49:16.685255
44|0|5|0.96|2024-05-20 23:49:20.877104
45|0|100|-17.83000000000003|2024-05-20 23:50:44.920113
46|0|50|-10.379999999999992|2024-05-20 23:51:25.543546
47|0|100|-25.750000000000046|2024-05-20 23:52:48.715473
48|0|75|-15.580000000000037|2024-05-20 23:53:51.471674
49|0|77|-9.659999999999988|2024-05-20 23:54:55.536791
50|0|24|-10.119999999999997|2024-05-20 23:55:16.877363
51|0|100|-12.879999999999981|2024-05-20 23:56:39.434106
52|0|29|-3.2399999999999967|2024-05-21 01:15:48.183100
53|0|96|-10.839999999999986|2024-05-21 01:17:05.551862
54|0|37|-7.279999999999994|2024-05-21 01:17:35.861374
55|0|100|-17.83|2024-05-21 01:18:55.333931
56|0|100|-14.859999999999982|2024-05-21 01:20:15.919728
57|0|23|-7.139999999999997|2024-05-21 01:20:34.699006
58|0|29|-11.159999999999997|2024-05-21 01:20:58.799083
59|0|100|-17.829999999999988|2024-05-21 01:22:19.124165
60|0|19|-1.1599999999999993|2024-05-21 01:22:35.473229
61|0|100|-22.780000000000076|2024-05-21 01:23:57.234443
62|0|90|-12.759999999999987|2024-05-21 02:44:38.643076
63|0|70|-4.6399999999999935|2024-05-21 02:45:36.872403
