episode|worker_id|eplen|score|ts
0|0|17|17.0|2024-05-23 23:16:12.418086
1|1|29|29.0|2024-05-23 23:16:13.543451
2|0|20|20.0|2024-05-23 23:16:14.285504
3|0|8|8.0|2024-05-23 23:16:14.983848
4|1|19|19.0|2024-05-23 23:16:15.284480
5|1|14|14.0|2024-05-23 23:16:16.453534
6|0|24|24.0|2024-05-23 23:16:17.117575
7|1|9|9.0|2024-05-23 23:16:17.290389
8|0|12|12.0|2024-05-23 23:16:18.284948
9|1|17|17.0|2024-05-23 23:16:18.858312
10|0|13|13.0|2024-05-23 23:16:19.513059
11|1|16|16.0|2024-05-23 23:16:20.482497
12|0|13|13.0|2024-05-23 23:16:20.786073
13|1|11|11.0|2024-05-23 23:16:21.582582
14|1|11|11.0|2024-05-23 23:16:22.458343
15|0|35|35.0|2024-05-23 23:16:24.023253
16|1|18|18.0|2024-05-23 23:16:24.199034
17|1|14|14.0|2024-05-23 23:16:25.582819
18|0|24|24.0|2024-05-23 23:16:26.263400
19|1|11|11.0|2024-05-23 23:16:26.560180
20|0|10|10.0|2024-05-23 23:16:27.217353
21|1|10|10.0|2024-05-23 23:16:27.492081
22|0|10|10.0|2024-05-23 23:16:28.068243
23|1|19|19.0|2024-05-23 23:16:29.032637
24|0|13|13.0|2024-05-23 23:16:29.143443
25|0|12|12.0|2024-05-23 23:16:30.573488
26|1|14|14.0|2024-05-23 23:16:30.689083
27|1|11|11.0|2024-05-23 23:16:31.651796
28|0|14|14.0|2024-05-23 23:16:31.840165
29|0|17|17.0|2024-05-23 23:16:33.377689
30|1|21|21.0|2024-05-23 23:16:33.528228
31|1|10|10.0|2024-05-23 23:16:34.335632
32|0|31|31.0|2024-05-23 23:16:35.929790
33|1|22|22.0|2024-05-23 23:16:36.194892
34|1|16|16.0|2024-05-23 23:16:37.637560
35|0|22|22.0|2024-05-23 23:16:37.867614
36|1|22|22.0|2024-05-23 23:16:39.654840
37|0|32|32.0|2024-05-23 23:16:40.722817
38|1|14|14.0|2024-05-23 23:16:40.802389
39|1|9|9.0|2024-05-23 23:16:41.512156
40|0|12|12.0|2024-05-23 23:16:41.649014
41|1|11|11.0|2024-05-23 23:16:42.389607
42|0|11|11.0|2024-05-23 23:16:42.535157
43|1|14|14.0|2024-05-23 23:16:43.587778
44|0|17|17.0|2024-05-23 23:16:44.049125
45|0|19|19.0|2024-05-23 23:16:45.697929
46|0|18|18.0|2024-05-23 23:16:47.169501
47|0|9|9.0|2024-05-23 23:16:47.786293
48|0|15|15.0|2024-05-23 23:16:49.106034
49|1|80|80.0|2024-05-23 23:16:50.315681
50|0|22|22.0|2024-05-23 23:16:51.228149
51|1|9|9.0|2024-05-23 23:16:51.296231
52|0|10|10.0|2024-05-23 23:16:52.006320
53|0|27|27.0|2024-05-23 23:16:54.473631
54|1|46|46.0|2024-05-23 23:16:55.297114
55|0|19|19.0|2024-05-23 23:16:56.145531
56|1|9|9.0|2024-05-23 23:16:56.146493
57|1|21|21.0|2024-05-23 23:16:57.845583
58|0|34|34.0|2024-05-23 23:16:58.921570
59|0|13|13.0|2024-05-23 23:16:59.971834
60|1|36|36.0|2024-05-23 23:17:00.861102
61|0|13|13.0|2024-05-23 23:17:01.107664
62|0|9|9.0|2024-05-23 23:17:01.890056
63|1|19|19.0|2024-05-23 23:17:02.398074
64|0|17|17.0|2024-05-23 23:17:03.286048
65|1|21|21.0|2024-05-23 23:17:04.146419
66|0|16|16.0|2024-05-23 23:17:04.543316
67|1|14|14.0|2024-05-23 23:17:05.271288
68|0|16|16.0|2024-05-23 23:17:05.808907
69|1|17|17.0|2024-05-23 23:17:06.611538
70|0|28|28.0|2024-05-23 23:17:08.149548
71|1|22|22.0|2024-05-23 23:17:08.490477
72|0|11|11.0|2024-05-23 23:17:09.064782
73|1|23|23.0|2024-05-23 23:17:10.510686
74|0|18|18.0|2024-05-23 23:17:10.663449
75|0|11|11.0|2024-05-23 23:17:11.806957
76|1|22|22.0|2024-05-23 23:17:12.733054
77|1|14|14.0|2024-05-23 23:17:13.860801
78|1|13|13.0|2024-05-23 23:17:14.940686
79|0|47|47.0|2024-05-23 23:17:15.846341
80|1|11|11.0|2024-05-23 23:17:15.847388
81|0|21|21.0|2024-05-23 23:17:17.747862
82|1|31|31.0|2024-05-23 23:17:18.683567
83|0|14|14.0|2024-05-23 23:17:19.071067
84|1|21|21.0|2024-05-23 23:17:20.470669
85|0|18|18.0|2024-05-23 23:17:20.574711
86|0|10|10.0|2024-05-23 23:17:21.452605
87|1|13|13.0|2024-05-23 23:17:21.642065
88|1|10|10.0|2024-05-23 23:17:22.404454
89|1|15|15.0|2024-05-23 23:17:23.781452
90|1|10|10.0|2024-05-23 23:17:24.602264
91|0|44|44.0|2024-05-23 23:17:25.217379
92|1|22|22.0|2024-05-23 23:17:26.392979
93|1|11|11.0|2024-05-23 23:17:27.279506
94|1|14|14.0|2024-05-23 23:17:28.329404
95|1|12|12.0|2024-05-23 23:17:29.279326
96|0|63|63.0|2024-05-23 23:17:30.156413
97|1|21|21.0|2024-05-23 23:17:31.025723
98|0|11|11.0|2024-05-23 23:17:31.107658
99|1|13|13.0|2024-05-23 23:17:32.230820
100|0|15|15.0|2024-05-23 23:17:33.037718
101|1|9|9.0|2024-05-23 23:17:33.548262
102|0|10|10.0|2024-05-23 23:17:33.944513
103|1|13|13.0|2024-05-23 23:17:34.734722
104|0|14|14.0|2024-05-23 23:17:35.216592
105|1|12|12.0|2024-05-23 23:17:35.849505
106|0|13|13.0|2024-05-23 23:17:36.542236
107|0|11|11.0|2024-05-23 23:17:37.378678
108|0|12|12.0|2024-05-23 23:39:56.950615
109|1|36|36.0|2024-05-23 23:39:57.469624
110|0|20|20.0|2024-05-23 23:39:58.589486
111|1|21|21.0|2024-05-23 23:39:59.229220
112|1|14|14.0|2024-05-23 23:40:00.470516
113|0|24|24.0|2024-05-23 23:40:00.611345
114|0|10|10.0|2024-05-23 23:40:01.366552
115|0|23|23.0|2024-05-23 23:40:03.310853
116|0|10|10.0|2024-05-23 23:40:04.170165
117|1|50|50.0|2024-05-23 23:40:04.621350
118|0|15|15.0|2024-05-23 23:40:05.388724
119|1|26|26.0|2024-05-23 23:40:06.854273
120|0|30|30.0|2024-05-23 23:40:07.957283
121|1|15|15.0|2024-05-23 23:40:08.036024
122|0|16|16.0|2024-05-23 23:40:09.299130
123|1|25|25.0|2024-05-23 23:40:10.076599
124|1|11|11.0|2024-05-23 23:40:11.017802
125|0|37|37.0|2024-05-23 23:40:12.787767
126|1|18|18.0|2024-05-23 23:40:12.975432
127|1|13|13.0|2024-05-23 23:40:14.087268
128|0|20|20.0|2024-05-23 23:40:14.518931
129|0|14|14.0|2024-05-23 23:40:15.862197
130|1|23|23.0|2024-05-23 23:40:16.193864
131|1|14|14.0|2024-05-23 23:40:17.457434
132|0|22|22.0|2024-05-23 23:40:17.816053
133|0|12|12.0|2024-05-23 23:40:18.945298
134|1|24|24.0|2024-05-23 23:40:19.646165
135|0|13|13.0|2024-05-23 23:40:20.094276
136|1|12|12.0|2024-05-23 23:40:20.644287
137|0|19|19.0|2024-05-23 23:40:21.638990
138|0|20|20.0|2024-05-23 23:40:23.355124
139|1|36|36.0|2024-05-23 23:40:23.649391
140|0|32|32.0|2024-05-23 23:40:26.004913
141|1|28|28.0|2024-05-23 23:40:26.005949
142|1|10|10.0|2024-05-23 23:40:26.848163
143|0|16|16.0|2024-05-23 23:40:27.365461
144|1|18|18.0|2024-05-23 23:40:28.366439
145|0|18|18.0|2024-05-23 23:40:28.872518
146|1|31|31.0|2024-05-23 23:40:31.138595
147|0|30|30.0|2024-05-23 23:40:31.554726
148|0|17|17.0|2024-05-23 23:40:32.737734
149|1|22|22.0|2024-05-23 23:40:32.741718
150|1|9|9.0|2024-05-23 23:40:33.708578
151|1|25|25.0|2024-05-23 23:40:35.753100
152|0|56|56.0|2024-05-23 23:40:37.743262
153|0|19|19.0|2024-05-23 23:40:39.344157
154|1|43|43.0|2024-05-23 23:40:39.554812
155|0|15|15.0|2024-05-23 23:40:40.776899
156|1|25|25.0|2024-05-23 23:40:41.742020
157|1|11|11.0|2024-05-23 23:40:42.768249
158|1|13|13.0|2024-05-23 23:40:43.880302
159|1|11|11.0|2024-05-23 23:40:44.671834
160|0|59|59.0|2024-05-23 23:40:45.816237
161|1|14|14.0|2024-05-23 23:40:46.016755
162|0|10|10.0|2024-05-23 23:40:46.619756
