episode|worker_id|eplen|score|ts
0|1|16|16.0|2024-05-09 11:48:25.007213
1|0|28|28.0|2024-05-09 11:48:25.494446
2|1|12|12.0|2024-05-09 11:48:25.495192
3|0|11|11.0|2024-05-09 11:48:25.937400
4|0|18|18.0|2024-05-09 11:48:26.659791
5|1|31|31.0|2024-05-09 11:48:26.738679
6|1|14|14.0|2024-05-09 11:48:27.288564
7|0|29|29.0|2024-05-09 11:48:27.793252
8|1|26|26.0|2024-05-09 11:48:28.302739
9|0|14|14.0|2024-05-09 11:48:28.343314
10|0|10|10.0|2024-05-09 11:48:28.731533
11|1|16|16.0|2024-05-09 11:48:28.926494
12|0|10|10.0|2024-05-09 11:48:29.123459
13|1|16|16.0|2024-05-09 11:48:29.563865
14|0|15|15.0|2024-05-09 11:48:29.722126
15|1|13|13.0|2024-05-09 11:48:30.071183
16|1|15|15.0|2024-05-09 11:48:30.662556
17|1|11|11.0|2024-05-09 11:48:31.086915
18|0|39|39.0|2024-05-09 11:48:31.241900
19|1|15|15.0|2024-05-09 11:48:31.666727
20|0|12|12.0|2024-05-09 11:48:31.706878
21|0|18|18.0|2024-05-09 11:48:32.399739
22|1|19|19.0|2024-05-09 11:48:32.400413
23|1|14|14.0|2024-05-09 11:48:32.937547
24|1|10|10.0|2024-05-09 11:48:33.327532
25|1|9|9.0|2024-05-09 11:48:33.676899
26|0|34|34.0|2024-05-09 11:48:33.716724
27|1|10|10.0|2024-05-09 11:48:34.065822
28|0|11|11.0|2024-05-09 11:48:34.144217
29|1|14|14.0|2024-05-09 11:49:06.739058
30|0|14|14.0|2024-05-09 11:49:06.820708
31|0|11|11.0|2024-05-09 11:49:07.262992
32|1|13|13.0|2024-05-09 11:49:07.263928
33|0|17|17.0|2024-05-09 11:49:07.956864
34|0|18|18.0|2024-05-09 11:49:08.669521
35|1|39|39.0|2024-05-09 11:49:08.826262
36|0|11|11.0|2024-05-09 11:49:09.101790
37|1|13|13.0|2024-05-09 11:49:09.337006
38|0|13|13.0|2024-05-09 11:49:09.610639
39|0|8|8.0|2024-05-09 11:49:09.931765
40|1|23|23.0|2024-05-09 11:49:10.252757
41|0|15|15.0|2024-05-09 11:49:10.535201
42|0|8|8.0|2024-05-09 11:49:10.859038
43|1|16|16.0|2024-05-09 11:49:10.903372
44|0|10|10.0|2024-05-09 11:49:11.303360
45|1|10|10.0|2024-05-09 11:49:11.347498
